molecular weight,molecular formula,strength
484.06418,C23H16O12,10429337.0
484.08531,C20H20O14,16490875.0
484.100565,C24H20O11,8851556.0
484.121695,C21H24O13,25339844.0
484.13695,C25H24O10,6195946.0
484.15808,C22H28O12,23706774.0
484.1733350000001,C26H28O9,4899015.0
484.194465,C23H32O11,9470502.0
486.043445,C22H14O13,10627994.0
486.07983,C23H18O12,14172951.0
486.10096,C20H22O14,13843480.0
486.116215,C24H22O11,11291119.0
486.137345,C21H26O13,17698642.0
486.1526,C25H26O10,9423036.000000002
486.17373,C22H30O12,9559210.0
486.188985,C26H30O9,7721316.0
488.02271,C21H12O14,5499287.0
488.059095,C22H16O13,16504810.0
488.09548,C23H20O12,19023204.0
488.11661,C20H24O14,8531017.0
488.1318649999999,C24H24O11,15063931.0
488.152995,C21H28O13,7585058.000000001
488.1682500000001,C25H28O10,13963620.0
488.2046350000001,C26H32O9,8003303.0
488.059095,C22H16O13,3810913.0
488.059095,C22H16O13,3810913.0
490.03836,C21H14O14,10488000.0
490.074745,C22H18O13,24359550.0
490.11113,C23H22O12,21621798.0
490.147515,C24H26O11,19544646.0
490.1839,C25H30O10,15916739.0
490.220285,C26H34O9,6787588.0
492.05401,C21H16O14,18164156.0
492.090395,C22H20O13,25820580.0
492.12678,C23H24O12,25297574.0
492.163165,C24H28O11,24764170.0
492.19955,C25H32O10,14594319.0
494.033275,C20H14O15,4581327.0
494.06966,C21H18O14,20489870.0
494.106045,C22H22O13,25940576.0
494.14243,C23H26O12,27822082.0
494.178815,C24H30O11,23461626.0
494.2152,C25H34O10,8298116.0
496.027795,C23H12O13,3918205.0
496.0489250000001,C20H16O15,6312299.0
496.06418,C24H16O12,6740251.0
496.08531,C21H20O14,21733284.0
496.100565,C25H20O11,5757386.0
496.121695,C22H24O13,26106158.0
496.15808,C23H28O12,27793678.0
496.194465,C24H32O11,15682666.0
496.23085,C25H36O10,4450125.0
498.043445,C23H14O13,8442679.0
498.064575,C20H18O15,8555003.0
498.07983,C24H18O12,9227936.0
498.10096,C21H22O14,19132156.0
498.116215,C25H22O11,7071051.0
498.137345,C22H26O13,24148284.0
498.1526,C26H26O10,5952173.0
498.17373,C23H30O12,17886430.0
498.210115,C24H34O11,6132123.0
500.02271,C22H12O14,6128610.0
500.059095,C23H16O13,15216254.0
500.080225,C20H20O15,7818533.0
500.09548,C24H20O12,12673507.0
500.11661,C21H24O14,15478592.0
500.1318649999999,C25H24O11,9991039.000000002
500.152995,C22H28O13,15345761.0
500.1682500000001,C26H28O10,8819891.0
500.18938,C23H32O12,8049181.0
500.2046350000001,C27H32O9,5218305.0
502.03836,C22H14O14,10298734.0
502.074745,C23H18O13,19031316.0
502.11113,C24H22O12,16243529.0
502.13226,C21H26O14,8503775.0
502.147515,C25H26O11,13925351.0
502.168645,C22H30O13,6234429.0
502.1839,C26H30O10,11353160.0
502.220285,C27H34O9,7380079.000000001
504.05401,C22H16O14,17089656.0
504.090395,C23H20O13,23512628.0
504.12678,C24H24O12,19556518.0
504.163165,C25H28O11,18320382.0
504.19955,C26H32O10,12505918.0
504.235935,C27H36O9,4847963.999999999
504.05401,C22H16O14,4522001.0
504.05401,C22H16O14,4522001.0
506.033275,C21H14O15,5379388.0
506.06966,C22H18O14,22989130.0
506.106045,C23H22O13,23849368.0
506.14243,C24H26O12,23139508.0
506.178815,C25H30O11,20429904.0
506.2152,C26H34O10,11064748.0
508.0489250000001,C21H16O15,10197765.0
508.08531,C22H20O14,23342112.0
508.121695,C23H24O13,25505126.0
508.15808,C24H28O12,25653758.0
508.194465,C25H32O11,18108050.0
508.23085,C26H36O10,7009962.0
510.043445,C24H14O13,5943355.0
510.064575,C21H18O15,12941103.0
510.07983,C25H18O12,6386425.0
510.10096,C22H22O14,20693358.0
510.116215,C26H22O11,4062365.0
510.137345,C23H26O13,24120436.0
510.17373,C24H30O12,22017212.0
510.210115,C25H34O11,10320316.0
512.02271,C23H12O14,3997870.0
512.0590950000001,C24H16O13,11010358.0
512.080225,C21H20O15,13248606.0
512.09548,C25H20O12,8308346.000000001
512.11661,C22H24O14,19330722.0
512.131865,C26H24O11,5732635.0
512.152995,C23H28O13,20206128.0
512.1682500000001,C27H28O10,5517913.0
512.18938,C24H32O12,12632700.0
514.03836,C23H14O14,7303300.000000001
514.074745,C24H18O13,14257875.0
514.095875,C21H22O15,10818601.0
514.11113,C25H22O12,11068922.0
514.13226,C22H26O14,15185665.0
514.147515,C26H26O11,7989925.0
514.168645,C23H30O13,12287399.0
514.1839,C27H30O10,6586490.0
514.2050300000001,C24H34O12,5119084.0
514.074745,C24H18O13,4045377.0
514.074745,C24H18O13,4045377.0
516.0176250000001,C22H12O15,3897378.0
516.0540100000001,C23H16O14,16344345.0
516.090395,C24H20O13,17016800.0
516.111525,C21H24O15,7935045.0
516.12678,C25H24O12,13836839.0
516.14791,C22H28O14,8813609.999999998
516.163165,C26H28O11,11077278.0
516.184295,C23H32O13,4315038.999999999
516.19955,C27H32O10,9277722.999999998
516.235935,C28H36O9,5073675.0
518.033275,C22H14O15,7245144.0
518.06966,C23H18O14,20025512.0
518.106045,C24H22O13,18721150.0
518.14243,C25H26O12,16993860.0
518.178815,C26H30O11,14579859.0
518.2152,C27H34O10,10664602.0
518.251585,C28H38O9,3789264.0
520.048925,C22H16O15,11990088.0
520.0853099999999,C23H20O14,24372804.0
520.121695,C24H24O13,21422178.0
520.15808,C25H28O12,19050848.0
520.194465,C26H32O11,17708690.0
520.23085,C27H36O10,6865256.0
522.10096,C23H22O14,22779556.0
522.137345,C24H26O13,22589432.0
522.17373,C25H30O12,21640010.0
522.210115,C26H34O11,13739937.0
522.2465,C27H38O10,4295031.0
524.04384,C21H16O16,4965069.0
524.0590950000001,C25H16O13,5891498.0
524.09548,C26H20O12,5550573.0
524.11661,C23H24O14,20729404.0
524.131865,C27H24O11,3865391.0
524.152995,C24H28O13,22648584.0
524.18938,C25H32O12,17209838.0
524.225765,C26H36O11,7205267.0
526.03836,C24H14O14,6696437.0
526.05949,C21H18O16,5610749.0
526.074745,C25H18O13,10412011.0
526.095875,C22H22O15,15153900.0
526.11113,C26H22O12,7623488.0
526.13226,C23H26O14,17412384.0
526.147515,C27H26O11,5522266.0
526.168645,C24H30O13,16921062.0
526.1839,C28H30O10,4477811.0
526.2050300000001,C25H34O12,9771638.0
526.074745,C25H18O13,4032059.0
526.074745,C25H18O13,4032059.0
528.0540100000001,C24H16O14,12685440.0
528.07514,C21H20O16,7209489.0
528.090395,C25H20O13,13306625.0
528.111525,C22H24O15,11979728.0
528.12678,C26H24O12,9527823.0
528.14791,C23H28O14,14173047.0
528.163165,C27H28O11,7012075.0
528.184295,C24H32O13,9074382.000000002
528.19955,C28H32O10,6059601.0
528.235935,C29H36O9,3926452.0
530.033275,C23H14O15,6947085.0
530.06966,C24H18O14,18022128.0
530.106045,C25H22O13,15790294.0
530.127175,C22H26O15,8123627.0
530.14243,C26H26O12,11614039.0
530.16356,C23H30O14,7608965.0
530.178815,C27H30O11,10480803.0
530.2152,C28H34O10,6745111.0
530.251585,C29H38O9,3842827.0
532.048925,C23H16O15,13104109.0
532.0853099999999,C24H20O14,20329226.0
532.121695,C25H24O13,17382334.0
532.142825,C22H28O15,3588113.0
532.15808,C26H28O12,15366766.0
532.194465,C27H32O11,12628083.0
532.23085,C28H36O10,8188080.000000001
534.064575,C23H18O15,18114696.0
534.10096,C24H22O14,22440506.0
534.137345,C25H26O13,18886048.0
534.17373,C26H30O12,17632666.0
534.210115,C27H34O11,13195444.0
534.2465,C28H38O10,4911433.0
536.04384,C22H16O16,6645220.0
536.080225,C23H20O15,20327628.0
536.11661,C24H24O14,21316402.0
536.152995,C25H28O13,20464536.0
536.18938,C26H32O12,18270566.0
536.225765,C27H36O11,8032660.0
538.03836,C25H14O14,5564379.0
538.05949,C22H18O16,9092711.0
538.074745,C26H18O13,6087669.0
538.095875,C23H22O15,19903156.0
538.13226,C24H26O14,21054182.0
538.168645,C25H30O13,21081502.0
538.2050300000001,C26H34O12,14004401.0
538.241415,C27H38O11,4906292.0
540.0540100000001,C25H16O14,7889133.999999999
540.07514,C22H20O16,9627539.0
540.090395,C26H20O13,9349978.0
540.111525,C23H24O15,16590380.0
540.12678,C27H24O12,6145154.0
540.14791,C24H28O14,18677832.0
540.184295,C25H32O13,15381119.0
540.22068,C26H36O12,7027898.0
542.033275,C24H14O15,6458735.0
542.09079,C22H22O16,8681366.0
542.106045,C26H22O13,11299941.0
542.127175,C23H26O15,10650796.0
542.14243,C27H26O12,9056514.0
542.16356,C24H30O14,13074240.0
542.178815,C28H30O11,5868471.0
542.1999450000001,C25H34O13,6648274.0
542.2152,C29H34O10,4362104.0
544.048925,C24H16O15,12026655.0
544.0853099999999,C25H20O14,16614353.0
544.10644,C22H24O16,6502860.0
544.121695,C26H24O13,12909507.0
544.142825,C23H28O15,7942031.999999999
544.15808,C27H28O12,10850365.0
544.17921,C24H32O14,7653053.0
544.194465,C28H32O11,8534249.0
544.23085,C29H36O10,5811080.0
546.02819,C23H14O16,4495203.0
546.064575,C24H18O15,17059376.0
546.10096,C25H22O14,19418354.0
546.137345,C26H26O13,16371775.0
546.17373,C27H30O12,13520692.0
546.210115,C28H34O11,11447812.0
546.2465,C29H38O10,4736481.0
548.04384,C23H16O16,7512403.0
548.080225,C24H20O15,20809978.0
548.11661,C25H24O14,20601362.0
548.152995,C26H28O13,17440616.0
548.18938,C27H32O12,16729689.0
548.225765,C28H36O11,11213317.0
548.080225,C24H20O15,4055185.0
548.080225,C24H20O15,4055185.0
550.03836,C26H14O14,3827584.0
550.05949,C23H18O16,12495451.0
550.095875,C24H22O15,21756834.0
550.13226,C25H26O14,20356068.0
550.168645,C26H30O13,19075914.0
550.2050300000001,C27H34O12,15396243.0
550.241415,C28H38O11,6750766.0
552.0540100000001,C26H16O14,5823507.0
552.07514,C23H20O16,14195508.0
552.090395,C27H20O13,6990881.0
552.111525,C24H24O15,19687650.0
552.12678,C28H24O12,4072337.0
552.14791,C25H28O14,19762050.0
552.184295,C26H32O13,17921070.0
552.22068,C27H36O12,9488646.0
552.257065,C28H40O11,4275351.999999999
554.033275,C25H14O15,5578558.0
554.06966,C26H18O14,9656099.999999998
554.106045,C27H22O13,8683339.0
554.127175,C24H26O15,15501096.0
554.16356,C25H30O14,15635998.0
554.1999450000001,C26H34O13,12747601.0
554.23633,C27H38O12,4675950.0
556.048925,C25H16O15,9163185.0
556.070055,C22H20O17,5257559.0
556.0853099999999,C26H20O14,13059991.0
556.10644,C23H24O16,11825975.0
556.121695,C27H24O13,9865146.0
556.142825,C24H28O15,12120711.0
556.15808,C28H28O12,6878186.0
556.17921,C25H32O14,10876350.0
556.194465,C29H32O11,5901581.0
556.215595,C26H36O13,5858219.0
556.10644,C23H24O16,4036689.0
556.10644,C23H24O16,4036689.0
558.02819,C24H14O16,5795950.0
558.064575,C25H18O15,15960525.0
558.10096,C26H22O14,15265345.0
558.12209,C23H26O16,8367978.0
558.137345,C27H26O13,11393661.0
558.1584750000001,C24H30O15,6086987.0
558.17373,C28H30O12,9921795.0
558.1948600000001,C25H34O14,4794663.0
558.210115,C29H34O11,6471047.0
560.04384,C24H16O16,9340833.0
560.11661,C26H24O14,17284480.0
560.13774,C23H28O16,3993818.0
560.152995,C27H28O13,14042803.0
560.18938,C28H32O12,11660348.0
560.225765,C29H36O11,8062596.0
562.095875,C25H22O15,21697646.0
562.13226,C26H26O14,17330394.0
562.168645,C27H30O13,15264915.0
562.2050300000001,C28H34O12,13051911.0
562.241415,C29H38O11,7854433.0
564.038755,C23H16O17,4069583.0
564.111525,C25H24O15,20882092.0
564.14791,C26H28O14,17310002.0
564.184295,C27H32O13,17260176.0
564.22068,C28H36O12,11825277.0
564.257065,C29H40O11,4565267.0
566.033275,C26H14O15,4549621.0
566.0544050000001,C23H18O17,6382964.0
566.09079,C24H22O16,16958850.0
566.127175,C25H26O15,17895880.0
566.16356,C26H30O14,17093632.0
566.1999450000001,C27H34O13,14593904.0
566.23633,C28H38O12,6721082.0
568.048925,C26H16O15,7722501.0
568.070055,C23H20O17,6745387.0
568.0853099999999,C27H20O14,8720946.000000002
568.10644,C24H24O16,15660106.0
568.121695,C28H24O13,6914054.0
568.142825,C25H28O15,15607538.0
568.15808,C29H28O12,3942517.0
568.17921,C26H32O14,13021497.0
568.194465,C30H32O11,3823985.0
568.215595,C27H36O13,9442861.000000002
570.02819,C25H14O16,3696041.0
570.064575,C26H18O15,10721953.0
570.085705,C23H22O17,7491308.0
570.10096,C27H22O14,10883770.0
570.12209,C24H26O16,11188489.0
570.137345,C28H26O13,8997985.000000002
570.1584750000001,C25H30O15,12923075.0
570.17373,C29H30O12,6527612.0
570.1948600000001,C26H34O14,8400754.0
570.210115,C30H34O11,4706602.0
570.231245,C27H38O13,4793395.0
572.04384,C25H16O16,8329848.0
572.101355,C23H24O17,5617968.0
572.11661,C27H24O14,13234671.0
572.13774,C24H28O16,6899250.0
572.152995,C28H28O13,9449182.0
572.174125,C25H32O15,7535749.0
572.18938,C29H32O12,7654114.0
574.05949,C25H18O16,12907232.0
574.095875,C26H22O15,18447756.0
574.13226,C27H26O14,15169976.0
574.1533900000001,C24H30O16,3660385.0
574.168645,C28H30O13,12768103.0
574.2050300000001,C29H34O12,8680855.0
574.241415,C30H38O11,4679202.0
576.038755,C24H16O17,5480494.0
576.111525,C26H24O15,18306698.0
576.14791,C27H28O14,14718730.0
576.184295,C28H32O13,14158796.0
576.22068,C29H36O12,9902733.0
576.257065,C30H40O11,4549763.0
578.0544050000001,C24H18O17,9441162.999999998
578.09079,C25H22O16,20339196.0
578.127175,C26H26O15,16812742.0
578.16356,C27H30O14,15087507.0
578.1999450000001,C28H34O13,14854880.0
578.23633,C29H38O12,8323752.0
580.070055,C24H20O17,10591284.0
580.10644,C25H24O16,18550108.0
580.121695,C29H24O13,4465365.0
580.142825,C26H28O15,15918536.0
580.17921,C27H32O14,14934912.0
580.215595,C28H36O13,10939638.0
580.25198,C29H40O12,5241538.0
580.10644,C25H24O16,3884883.0
580.10644,C25H24O16,3884883.0
582.02819,C26H14O16,4808308.0
582.064575,C27H18O15,8438063.0
582.085705,C24H22O17,10066409.0
582.10096,C28H22O14,8727750.0
582.12209,C25H26O16,13283166.0
582.137345,C29H26O13,5853969.0
582.1584750000001,C26H30O15,15312223.0
582.17373,C30H30O12,4774576.0
582.1948600000001,C27H34O14,11836343.0
582.231245,C28H38O13,6064188.0
584.04384,C26H16O16,6439455.0
584.080225,C27H20O15,13297667.0
584.11661,C28H24O14,8682567.0
584.13774,C25H28O16,10577208.0
584.152995,C29H28O13,7125436.0
584.174125,C26H32O15,11377413.0
584.18938,C30H32O12,4544470.000000001
584.21051,C27H36O14,6952846.0
584.246895,C28H40O13,3698491.0
586.05949,C26H18O16,13927761.0
586.095875,C27H22O15,14776546.0
586.1170050000001,C24H26O17,7820325.0
586.13226,C28H26O14,10726068.0
586.1533900000001,C25H30O16,7357339.0
586.168645,C29H30O13,9617715.0
586.189775,C26H34O15,6294525.0
588.038755,C25H16O17,7206805.0
588.111525,C27H24O15,15386295.0
588.14791,C28H28O14,11414066.0
588.184295,C29H32O13,12342192.0
588.22068,C30H36O12,6217349.0
590.0544050000001,C25H18O17,9200683.0
590.127175,C27H26O15,16722247.0
590.16356,C28H30O14,14131494.0
590.1999450000001,C29H34O13,10710589.0
590.23633,C30H38O12,6611422.0
592.070055,C25H20O17,13917283.0
592.10644,C26H24O16,18421514.0
592.142825,C27H28O15,16681459.0
592.17921,C28H32O14,14377630.0
592.215595,C29H36O13,12925734.0
592.25198,C30H40O12,4561616.0
594.085705,C25H22O17,13571738.0
594.12209,C26H26O16,16696371.0
594.137345,C30H26O13,4112440.0
594.1584750000001,C27H30O15,16126601.0
594.1948600000001,C28H34O14,14789993.0
594.231245,C29H38O13,9643668.000000002
594.26763,C30H42O12,3859108.0
596.04384,C27H16O16,7491581.000000001
596.101355,C25H24O17,13116380.0
596.11661,C29H24O14,7682221.999999999
596.13774,C26H28O16,11529016.0
596.152995,C30H28O13,4807719.0
596.174125,C27H32O15,12717767.0
596.21051,C28H36O14,11588854.0
596.246895,C29H40O13,3896919.0
598.1533900000001,C26H30O16,8737492.0
598.189775,C27H34O15,6470764.0
598.2050300000001,C31H34O12,4324088.0
598.2261599999999,C28H38O14,5381098.0
600.07514,C27H20O16,9273789.0
600.111525,C28H24O15,9544897.0
600.1326550000001,C25H28O17,4929568.000000001
600.14791,C29H28O14,6733514.0
600.184295,C30H32O13,5190772.000000001
600.22068,C31H36O12,4283707.999999999
602.0544050000001,C26H18O17,10026677.0
602.09079,C27H22O16,18554062.0
602.127175,C28H26O15,14024088.0
602.16356,C29H30O14,9782103.999999998
602.1999450000001,C30H34O13,9091780.0
602.23633,C31H38O12,5020528.999999999
604.070055,C26H20O17,14943958.0
604.10644,C27H24O16,19142116.0
604.142825,C28H28O15,15110049.0
604.17921,C29H32O14,12676789.0
604.215595,C30H36O13,7635264.0
604.25198,C31H40O12,5048061.0
606.0493200000001,C25H18O18,4230316.0
606.064575,C29H18O15,4013315.0
606.085705,C26H22O17,16385177.0
606.12209,C27H26O16,17610472.0
606.1584750000001,C28H30O15,13944560.0
606.1948600000001,C29H34O14,12439259.0
606.231245,C30H38O13,8602830.0
608.06497,C25H20O18,6943935.0
608.080225,C29H20O15,5716990.0
608.13774,C27H28O16,14771797.0
608.174125,C28H32O15,11920099.0
608.21051,C29H36O14,9183196.999999998
608.246895,C30H40O13,6003340.0
610.05949,C28H18O16,9385403.999999998
610.08062,C25H22O18,9528831.000000002
610.095875,C29H22O15,7645205.0
610.1170050000001,C26H26O17,12701174.0
610.13226,C30H26O14,5544770.0
610.1533900000001,C27H30O16,13215067.0
610.189775,C28H34O15,11399060.0
610.2261599999999,C29H38O14,8930915.0
612.038755,C27H16O17,5828911.0
612.07514,C28H20O16,11700122.0
612.111525,C29H24O15,11001594.0
612.1326550000001,C26H28O17,12014085.0
612.14791,C30H28O14,5988793.0
612.16904,C27H32O16,9591608.0
612.184295,C31H32O13,5266339.0
612.205425,C28H36O15,8314424.000000001
612.24181,C29H40O14,4044700.0
614.0544050000001,C27H18O17,11433858.0
614.09079,C28H22O16,15261188.0
614.11192,C25H26O18,6919091.0
614.127175,C29H26O15,12880603.0
614.148305,C26H30O17,6228736.0
614.16356,C30H30O14,8843651.0
614.18469,C27H34O16,6440636.0
614.1999450000001,C31H34O13,5725961.0
614.221075,C28H38O15,4778412.999999999
616.070055,C27H20O17,14924690.0
616.142825,C29H28O15,12529742.0
616.17921,C30H32O14,10405624.0
616.215595,C31H36O13,7711360.0
618.0493200000001,C26H18O18,7090160.0
618.085705,C27H22O17,16938638.0
618.1584750000001,C29H30O15,12577726.0
618.1948600000001,C30H34O14,11339061.0
618.231245,C31H38O13,6423101.0
620.06497,C26H20O18,9885236.0
620.101355,C27H24O17,17253218.0
620.13774,C28H28O16,13330112.0
620.174125,C29H32O15,12092350.0
620.21051,C30H36O14,10211220.0
620.246895,C31H40O13,5415644.0
622.05949,C29H18O16,4693915.0
622.08062,C26H22O18,10256619.0
622.1170050000001,C27H26O17,12128097.0
622.1533900000001,C28H30O16,10548014.0
622.189775,C29H34O15,10761507.0
622.2261599999999,C30H38O14,9534020.999999998
624.0744890000001,C21H24O18N2S1,4588573.0
624.09627,C26H24O18,6634364.0
624.16904,C28H32O16,8884076.999999998
624.205425,C29H36O15,6896762.0
624.24181,C30H40O14,4029738.0
626.0544050000001,C28H18O17,7647880.0
626.09079,C29H22O16,9831741.999999998
626.127175,C30H26O15,8513122.0
626.18469,C28H34O16,8928461.0
626.1999450000001,C32H34O13,4192423.0
626.221075,C29H38O15,5721476.0
628.03367,C27H16O18,4395023.0
628.070055,C28H20O17,11189763.0
628.10644,C29H24O16,14638069.0
628.1275700000001,C26H28O18,5633141.0
628.142825,C30H28O15,9160355.0
628.163955,C27H32O17,6631501.0
628.17921,C31H32O14,7749945.000000001
628.20034,C28H36O16,5802861.0
628.215595,C32H36O13,5864302.0
628.236725,C29H40O15,4232620.0
630.0493200000001,C27H18O18,7908733.0
630.085705,C28H22O17,15561913.0
630.14322,C26H30O18,3948482.0
630.1584750000001,C30H30O15,10840062.0
630.1948600000001,C31H34O14,7573910.0
630.231245,C32H38O13,6730368.0
632.1952550000001,C27H36O17,4167175.0
632.06497,C27H20O18,11406921.0
632.080225,C31H20O15,4014852.0
632.101355,C28H24O17,17494062.0
632.13774,C29H28O16,14125687.0
632.174125,C30H32O15,12361104.0
632.21051,C31H36O14,7718611.0
632.246895,C32H40O13,6093159.0
634.08062,C27H22O18,14138051.0
634.1533900000001,C29H30O16,12748564.0
634.189775,C30H34O15,12221920.0
634.2261599999999,C31H38O14,9719122.0
636.038755,C29H16O17,4003072.0
636.059885,C26H20O19,5268174.0
636.07514,C30H20O16,5318901.0
636.09627,C27H24O18,13060664.0
636.111525,C31H24O15,4746348.0
636.1326550000001,C28H28O17,13202552.0
636.16904,C29H32O16,13597870.0
636.205425,C30H36O15,10843918.0
636.24181,C31H40O14,6779162.0
638.0544050000001,C29H18O17,7179480.000000001
638.09079,C30H22O16,9291076.0
638.148305,C28H30O17,11277109.0
638.16356,C32H30O14,4210042.000000001
638.18469,C29H34O16,10947568.0
638.1999450000001,C33H34O13,3977274.0
638.221075,C30H38O15,8681307.0
640.070055,C29H20O17,10331037.0
640.10644,C30H24O16,9618761.0
640.142825,C31H28O15,6896201.0
640.163955,C28H32O17,8641587.000000002
640.17921,C32H32O14,4474371.0
640.236725,C30H40O15,5195706.000000001
642.085705,C29H22O17,14518072.0
642.12209,C30H26O16,10359776.0
642.179605,C28H34O17,6848636.0
642.1948600000001,C32H34O14,8286447.0
642.21599,C29H38O16,4368435.0
642.231245,C33H38O13,5679742.0
644.06497,C28H20O18,10731887.0
644.101355,C29H24O17,15508863.0
644.13774,C30H28O16,12399298.0
644.174125,C31H32O15,8132268.0
644.21051,C32H36O14,5931773.0
646.0442350000001,C27H18O19,4157164.0
646.08062,C28H22O18,15253009.0
646.1170050000001,C29H26O17,15075185.0
646.1533900000001,C30H30O16,11167563.0
646.189775,C31H34O15,9143233.0
646.2261599999999,C32H38O14,8734373.0
646.262545,C33H42O13,3589559.0
648.059885,C27H20O19,6879925.0
648.09627,C28H24O18,14896363.0
648.111525,C32H24O15,3894717.0
648.16904,C30H32O16,12138179.0
648.205425,C31H36O15,9619035.0
648.278195,C33H44O13,3590196.0
650.075535,C27H22O19,7734787.0
650.09079,C31H22O16,7174736.0
650.127175,C32H26O15,3841361.0
650.148305,C29H30O17,12591025.0
650.18469,C30H34O16,11602705.0
650.221075,C31H38O15,8648548.000000002
650.25746,C32H42O14,4783249.0
652.03367,C29H16O18,4397531.0
652.091185,C27H24O19,8341192.0
652.10644,C31H24O16,7789306.0
652.163955,C29H32O17,11101577.0
652.20034,C30H36O16,10971968.0
652.236725,C31H40O15,8056841.000000001
654.0493200000001,C29H18O18,5392228.0
654.085705,C30H22O17,11060771.0
654.106835,C27H26O19,8079737.0
654.12209,C31H26O16,7257705.0
654.1584750000001,C32H30O15,6913137.0
654.179605,C29H34O17,8861281.0
654.21599,C30H38O16,6772867.0
654.252375,C31H42O15,4784089.0
656.06497,C29H20O18,9164422.000000002
656.1224850000001,C27H28O19,6012858.0
656.13774,C31H28O16,10785139.0
656.174125,C32H32O15,7426128.999999999
656.1952550000001,C29H36O17,6124140.0
656.21051,C33H36O14,6422887.0
658.08062,C29H22O18,13687115.0
658.1533900000001,C31H30O16,11313966.0
658.189775,C32H34O15,8469937.0
658.210905,C29H38O17,3608802.0
658.2261599999999,C33H38O14,6046353.0
658.262545,C34H42O13,4895859.0
660.059885,C28H20O19,9137001.0
660.09627,C29H24O18,15170102.0
660.1326550000001,C30H28O17,13598354.0
660.16904,C31H32O16,9151496.0
660.205425,C32H36O15,8416525.0
660.24181,C33H40O14,6872907.0
662.0544050000001,C31H18O17,3774105.0
662.075535,C28H22O19,9381893.0
662.148305,C30H30O17,12400728.0
662.18469,C31H34O16,9204816.0
662.221075,C32H38O15,9691326.999999998
662.25746,C33H42O14,5677994.0
664.091185,C28H24O19,12543540.0
664.163955,C30H32O17,9797533.999999998
664.20034,C31H36O16,11264932.0
664.236725,C32H40O15,6933416.0
664.27311,C33H44O14,3972762.0
666.0493200000001,C30H18O18,4376466.0
666.085705,C31H22O17,8202980.000000001
666.106835,C28H26O19,9123834.0
666.179605,C30H34O17,10162587.0
666.21599,C31H38O16,9098025.999999998
666.252375,C32H42O15,4704103.0
668.06497,C30H20O18,8486918.0
668.101355,C31H24O17,10824552.0
668.13774,C32H28O16,6709222.0
668.15887,C29H32O18,8355925.0
668.1952550000001,C30H36O17,8277276.0
668.23164,C31H40O16,5626463.0
670.08062,C30H22O18,12323064.0
670.138135,C28H30O19,7095907.0
670.17452,C29H34O18,6520071.0
670.189775,C33H34O15,7305712.0
670.210905,C30H38O17,4977189.0
670.2261599999999,C34H38O14,4309381.0
672.059885,C29H20O19,7427456.999999999
672.09627,C30H24O18,14617348.0
672.1326550000001,C31H28O17,11328117.0
672.16904,C32H32O16,8493960.0
672.1901700000001,C29H36O18,3924431.0
672.205425,C33H36O15,7740895.0
672.24181,C34H40O14,5074463.0
674.075535,C29H22O19,11786978.0
674.11192,C30H26O18,14446206.0
674.148305,C31H30O17,11787231.0
674.18469,C32H34O16,9798755.0
674.221075,C33H38O15,8525685.999999998
674.25746,C34H42O14,6476833.0
676.0548,C28H20O20,3817233.0
676.070055,C32H20O17,4649911.000000001
676.091185,C29H24O19,13777928.0
676.1275700000001,C30H28O18,14179060.0
676.163955,C31H32O17,10760228.0
676.20034,C32H36O16,9821345.0
676.236725,C33H40O15,8174688.0
676.27311,C34H44O14,4450025.999999999
678.0704499999999,C28H22O20,6411418.0
678.106835,C29H26O19,13400835.0
678.14322,C30H30O18,11808390.0
678.179605,C31H34O17,11703334.0
678.21599,C32H38O16,10236095.0
678.252375,C33H42O15,6597336.0
680.101355,C32H24O17,7071952.0
680.1224850000001,C29H28O19,11237540.0
680.15887,C30H32O18,10615510.0
680.1952550000001,C31H36O17,8310082.0
680.23164,C32H40O16,7885242.000000001
680.268025,C33H44O15,4462193.0
682.0442350000001,C30H18O19,4844081.0
682.08062,C31H22O18,9956062.999999998
682.138135,C29H30O19,8358049.0
682.1533900000001,C33H30O16,5834979.0
682.17452,C30H34O18,8925511.999999998
682.210905,C31H38O17,9625496.0
682.24729,C32H42O16,5781927.0
684.09627,C31H24O18,11895187.0
684.153785,C29H32O19,5365077.000000001
684.16904,C33H32O16,7406642.999999999
684.1901700000001,C30H36O18,6922824.0
684.205425,C34H36O15,6887469.0
686.075535,C30H22O19,10330213.0
686.11192,C31H26O18,12974012.0
686.18469,C33H34O16,8603801.0
686.20582,C30H38O18,3863269.0
686.221075,C34H38O15,7660749.0
686.25746,C35H42O14,5338981.0
688.0548,C29H20O20,5099854.000000001
688.091185,C30H24O19,13268104.0
688.1275700000001,C31H28O18,13483826.0
688.163955,C32H32O17,9985702.0
688.20034,C33H36O16,9880107.0
688.236725,C34H40O15,6806622.0
688.27311,C35H44O14,4967493.000000001
690.0704499999999,C29H22O20,7955631.999999999
690.106835,C30H26O19,13906435.0
690.14322,C31H30O18,13343262.0
690.179605,C32H34O17,10394624.0
690.21599,C33H38O16,8674735.0
690.252375,C34H42O15,9268524.0
692.0861,C29H24O20,8599404.0
692.101355,C33H24O17,4775091.0
692.1224850000001,C30H28O19,12435804.0
692.15887,C31H32O18,11081249.0
692.1952550000001,C32H36O17,10209249.0
692.23164,C33H40O16,8713862.0
692.268025,C34H44O15,7254716.0
694.0442350000001,C31H18O19,4122775.0
694.08062,C32H22O18,7526314.0
