weight,molecular,strength,C,H,O,N,S,P,Cl,Br,I,DBE,O/C,H/C,N/C,S/C,P/C,Cl/C,Br/C,I/C,Almod,NOSC,X/C,DBE-O,DBE/C
446.084915,C21H18O11,122044288.0,21,18,11,0,0,0,0,0,0,13.0,0.5238095238095238,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.4838709677419355,0.1904761904761907,0.0,2.0,0.6190476190476191
446.096148,C20H18O10N2,5908185.0,20,18,10,2,0,0,0,0,0,13.0,0.5,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.3999999999999999,0.0,3.0,0.65
446.106045,C18H22O13,73720616.0,18,22,13,0,0,0,0,0,0,8.0,0.7222222222222222,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.22222222222222232,0.0,-5.0,0.4444444444444444
446.14243,C19H26O12,76877584.0,19,26,12,0,0,0,0,0,0,7.0,0.631578947368421,1.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,-0.10526315789473717,0.0,-5.0,0.3684210526315789
447.043779,C19H13O12N1,9794582.99999999,19,13,12,1,0,0,0,0,0,14.0,0.631578947368421,0.6842105263157895,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.736842105263158,0.0,2.0,0.7368421052631579
447.080164,C20H17O11N1,24313052.0,20,17,11,1,0,0,0,0,0,13.0,0.55,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.3999999999999999,0.0,2.0,0.65
448.027795,C19H12O13,37416132.0,19,12,13,0,0,0,0,0,0,14.0,0.6842105263157895,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.736842105263158,0.0,1.0,0.7368421052631579
448.04305,C23H12O10,6000840.0,23,12,10,0,0,0,0,0,0,18.0,0.43478260869565216,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.34782608695652195,0.0,8.0,0.782608695652174
448.06418,C20H16O12,133726344.0,20,16,12,0,0,0,0,0,0,13.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3999999999999999,0.0,1.0,0.65
448.08531,C17H20O14,14445244.0,17,20,14,0,0,0,0,0,0,8.0,0.8235294117647058,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.47058823529411775,0.0,-6.0,0.47058823529411764
448.100565,C21H20O11,153253920.0,21,20,11,0,0,0,0,0,0,12.0,0.5238095238095238,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.41935483870967744,0.09523809523809534,0.0,1.0,0.5714285714285714
448.111798,C20H20O10N2,8887034.99999999,20,20,10,2,0,0,0,0,0,12.0,0.5,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.2999999999999998,0.0,2.0,0.6
448.121695,C18H24O13,26030466.0,18,24,13,0,0,0,0,0,0,7.0,0.7222222222222222,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.11111111111111116,0.0,-6.0,0.3888888888888889
448.194465,C20H32O11,4091285.0,20,32,11,0,0,0,0,0,0,5.0,0.55,1.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.034482758620689655,-0.5,0.0,-6.0,0.25
449.059429,C19H15O12N1,14601020.0,19,15,12,1,0,0,0,0,0,13.0,0.631578947368421,0.7894736842105263,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.5,0.6315789473684212,0.0,1.0,0.6842105263157895
449.095814,C20H19O11N1,27619372.0,20,19,11,1,0,0,0,0,0,12.0,0.55,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.2999999999999998,0.0,1.0,0.6
449.125673,C20H23O7N3S1,4395473.0,20,23,7,3,1,0,0,0,0,11.0,0.35,1.15,0.15,0.05,0.0,0.0,0.0,0.0,0.28,0.10000000000000009,0.0,4.0,0.55
450.00706,C18H10O14,5739312.0,18,10,14,0,0,0,0,0,0,14.0,0.7777777777777778,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,1.0,0.0,0.0,0.7777777777777778
450.022315,C22H10O11,5997309.0,22,10,11,0,0,0,0,0,0,18.0,0.5,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.5454545454545454,0.0,7.0,0.8181818181818182
450.043445,C19H14O13,68338648.0,19,14,13,0,0,0,0,0,0,13.0,0.6842105263157895,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.6315789473684212,0.0,0.0,0.6842105263157895
450.0587,C23H14O10,12487674.0,23,14,10,0,0,0,0,0,0,17.0,0.43478260869565216,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.26086956521739113,0.0,7.0,0.7391304347826086
450.07983,C20H18O12,178829536.0,20,18,12,0,0,0,0,0,0,12.0,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2999999999999998,0.0,0.0,0.6
450.091063,C19H18O11N2,7746386.0,19,18,11,2,0,0,0,0,0,12.0,0.5789473684210527,0.9473684210526315,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.5263157894736841,0.0,1.0,0.631578947368421
450.095085,C24H18O9,9515565.0,24,18,9,0,0,0,0,0,0,16.0,0.375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5897435897435898,0.0,0.0,7.0,0.6666666666666666
450.098456,C21H22O9S1,4708869.0,21,22,9,0,1,0,0,0,0,11.0,0.42857142857142855,1.0476190476190477,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.3548387096774194,-0.0952380952380949,0.0,2.0,0.5238095238095238
450.116215,C21H22O11,197930000.0,21,22,11,0,0,0,0,0,0,11.0,0.5238095238095238,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.5238095238095238
451.038694,C18H13O13N1,4561402.0,18,13,13,1,0,0,0,0,0,13.0,0.7222222222222222,0.7222222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.8888888888888888,0.0,0.0,0.7222222222222222
451.075079,C19H17O12N1,18979900.0,19,17,12,1,0,0,0,0,0,12.0,0.631578947368421,0.8947368421052632,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5263157894736841,0.0,0.0,0.631578947368421
451.111464,C20H21O11N1,27212498.0,20,21,11,1,0,0,0,0,0,11.0,0.55,1.05,0.05,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.20000000000000018,0.0,0.0,0.55
452.02271,C18H12O14,12317158.0,18,12,14,0,0,0,0,0,0,13.0,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.8888888888888888,0.0,-1.0,0.7222222222222222
452.037965,C22H12O11,16709325.0,22,12,11,0,0,0,0,0,0,17.0,0.5,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.696969696969697,0.4545454545454546,0.0,6.0,0.7727272727272727
452.059095,C19H16O13,108758416.0,19,16,13,0,0,0,0,0,0,12.0,0.6842105263157895,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.5263157894736841,0.0,-1.0,0.631578947368421
452.07435,C23H16O10,21899142.0,23,16,10,0,0,0,0,0,0,16.0,0.43478260869565216,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.17391304347826075,0.0,6.0,0.6956521739130435
452.09548,C20H20O12,214054624.0,20,20,12,0,0,0,0,0,0,11.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.20000000000000018,0.0,-1.0,0.55
452.106713,C19H20O11N2,9878811.0,19,20,11,2,0,0,0,0,0,11.0,0.5789473684210527,1.0526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.42105263157894735,0.0,0.0,0.5789473684210527
452.110735,C24H20O9,12152505.0,24,20,9,0,0,0,0,0,0,15.0,0.375,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,-0.08333333333333304,0.0,6.0,0.625
453.033214,C21H11O11N1,4325601.0,21,11,11,1,0,0,0,0,0,17.0,0.5238095238095238,0.5238095238095238,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,0.6666666666666665,0.0,6.0,0.8095238095238095
453.069599,C22H15O10N1,8070554.0,22,15,10,1,0,0,0,0,0,16.0,0.45454545454545453,0.6818181818181818,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.625,0.36363636363636376,0.0,6.0,0.7272727272727273
453.084854,C26H15O7N1,4024345.0,26,15,7,1,0,0,0,0,0,20.0,0.2692307692307692,0.5769230769230769,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.7209302325581395,0.0769230769230771,0.0,13.0,0.7692307692307693
453.090729,C19H19O12N1,21723854.0,19,19,12,1,0,0,0,0,0,11.0,0.631578947368421,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.42105263157894735,0.0,-1.0,0.5789473684210527
453.105984,C23H19O9N1,4752802.0,23,19,9,1,0,0,0,0,0,15.0,0.391304347826087,0.8260869565217391,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.5428571428571428,0.08695652173913038,0.0,6.0,0.6521739130434783
454.01723,C21H10O12,14369874.0,21,10,12,0,0,0,0,0,0,17.0,0.5714285714285714,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.6666666666666665,0.0,5.0,0.8095238095238095
454.03836,C18H14O14,24892980.0,18,14,14,0,0,0,0,0,0,12.0,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.7777777777777777,0.0,-2.0,0.6666666666666666
454.053615,C22H14O11,36887140.0,22,14,11,0,0,0,0,0,0,16.0,0.5,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.36363636363636376,0.0,5.0,0.7272727272727273
454.074745,C19H18O13,141146544.0,19,18,13,0,0,0,0,0,0,11.0,0.6842105263157895,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.42105263157894735,0.0,-2.0,0.5789473684210527
454.09,C23H18O10,30457376.0,23,18,10,0,0,0,0,0,0,15.0,0.43478260869565216,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.08695652173913038,0.0,5.0,0.6521739130434783
454.11113,C20H22O12,256223456.0,20,22,12,0,0,0,0,0,0,10.0,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.10000000000000009,0.0,-2.0,0.5
455.048864,C21H13O11N1,9158426.0,21,13,11,1,0,0,0,0,0,16.0,0.5238095238095238,0.6190476190476191,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.5714285714285716,0.0,5.0,0.7619047619047619
455.069994,C18H17O13N1,7613339.0,18,17,13,1,0,0,0,0,0,11.0,0.7222222222222222,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666665,0.0,-2.0,0.6111111111111112
455.085249,C22H17O10N1,10406209.0,22,17,10,1,0,0,0,0,0,15.0,0.45454545454545453,0.7727272727272727,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.5625,0.27272727272727293,0.0,5.0,0.6818181818181818
455.106379,C19H21O12N1,21034306.0,19,21,12,1,0,0,0,0,0,10.0,0.631578947368421,1.105263157894737,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.25,0.3157894736842106,0.0,-2.0,0.5263157894736842
456.03288,C21H12O12,38487707.9999999,21,12,12,0,0,0,0,0,0,16.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5714285714285716,0.0,4.0,0.7619047619047619
456.05401,C18H16O14,43148744.0,18,16,14,0,0,0,0,0,0,11.0,0.7777777777777778,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.6666666666666665,0.0,-3.0,0.6111111111111112
456.069265,C22H16O11,57844036.0,22,16,11,0,0,0,0,0,0,15.0,0.5,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.5757575757575758,0.27272727272727293,0.0,4.0,0.6818181818181818
456.090395,C19H20O13,164837392.0,19,20,13,0,0,0,0,0,0,10.0,0.6842105263157895,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.3157894736842106,0.0,-3.0,0.5263157894736842
456.10565,C23H20O10,41692292.0,23,20,10,0,0,0,0,0,0,14.0,0.43478260869565216,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,0.6086956521739131
456.12678,C20H24O12,254789296.0,20,24,12,0,0,0,0,0,0,9.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,-3.0,0.45
457.028129,C20H11O12N1,6248677.0,20,11,12,1,0,0,0,0,0,16.0,0.6,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.7999999999999998,0.0,4.0,0.8
457.064514,C21H15O11N1,15264604.0,21,15,11,1,0,0,0,0,0,15.0,0.5238095238095238,0.7142857142857143,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.5862068965517241,0.4761904761904763,0.0,4.0,0.7142857142857143
457.086511,C19H23O8N1S2,8073069.0,19,23,8,1,2,0,0,0,0,9.0,0.42105263157894735,1.2105263157894737,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.47368421052631576
457.100899,C22H19O10N1,13740788.0,22,19,10,1,0,0,0,0,0,14.0,0.45454545454545453,0.8636363636363636,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.5,0.18181818181818166,0.0,4.0,0.6363636363636364
458.012145,C20H10O13,21056588.0,20,10,13,0,0,0,0,0,0,16.0,0.65,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.7999999999999998,0.0,3.0,0.8
458.04853,C21H14O12,67634768.0,21,14,12,0,0,0,0,0,0,15.0,0.5714285714285714,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4761904761904763,0.0,3.0,0.7142857142857143
458.06966,C18H18O14,58552192.0,18,18,14,0,0,0,0,0,0,10.0,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.5555555555555554,0.0,-4.0,0.5555555555555556
458.084915,C22H18O11,80052559.9999999,22,18,11,0,0,0,0,0,0,14.0,0.5,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.5151515151515151,0.18181818181818166,0.0,3.0,0.6363636363636364
458.106045,C19H22O13,146832288.0,19,22,13,0,0,0,0,0,0,9.0,0.6842105263157895,1.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2105263157894739,0.0,-4.0,0.47368421052631576
458.14243,C20H26O12,157355936.0,20,26,12,0,0,0,0,0,0,8.0,0.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.09999999999999964,0.0,-4.0,0.4
459.043779,C20H13O12N1,10236897.0,20,13,12,1,0,0,0,0,0,15.0,0.6,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.7000000000000002,0.0,3.0,0.75
459.080164,C21H17O11N1,19110810.0,21,17,11,1,0,0,0,0,0,14.0,0.5238095238095238,0.8095238095238095,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.38095238095238093,0.0,3.0,0.6666666666666666
459.101294,C18H21O13N1,5965696.0,18,21,13,1,0,0,0,0,0,9.0,0.7222222222222222,1.1666666666666667,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.44444444444444464,0.0,-4.0,0.5
459.137679,C19H25O12N1,8174862.0,19,25,12,1,0,0,0,0,0,8.0,0.631578947368421,1.3157894736842106,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.10526315789473673,0.0,-4.0,0.42105263157894735
459.99141,C19H8O14,3977473.0,19,8,14,0,0,0,0,0,0,16.0,0.7368421052631579,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0526315789473686,0.0,2.0,0.8421052631578947
460.027795,C20H12O13,38977740.0,20,12,13,0,0,0,0,0,0,15.0,0.65,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6296296296296297,0.7000000000000002,0.0,2.0,0.75
460.04577,C13H20O12N2S2,4131826.0,13,20,12,2,2,0,0,0,0,5.0,0.9230769230769231,1.5384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,-1.6666666666666667,1.076923076923077,0.0,-7.0,0.38461538461538464
460.048925,C17H16O15,5933847.0,17,16,15,0,0,0,0,0,0,10.0,0.8823529411764706,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.8235294117647061,0.0,-5.0,0.5882352941176471
460.06418,C21H16O12,102015440.0,21,16,12,0,0,0,0,0,0,14.0,0.5714285714285714,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.38095238095238093,0.0,2.0,0.6666666666666666
460.08531,C18H20O14,46880196.0,18,20,14,0,0,0,0,0,0,9.0,0.7777777777777778,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.44444444444444464,0.0,-5.0,0.5
460.100565,C22H20O11,104598560.0,22,20,11,0,0,0,0,0,0,13.0,0.5,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.09090909090909083,0.0,2.0,0.5909090909090909
460.111798,C21H20O10N2,5361009.0,21,20,10,2,0,0,0,0,0,13.0,0.47619047619047616,0.9523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142856,0.0,3.0,0.6190476190476191
460.121695,C19H24O13,81466152.0,19,24,13,0,0,0,0,0,0,8.0,0.6842105263157895,1.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.10526315789473673,0.0,-5.0,0.42105263157894735
460.15808,C20H28O12,60059284.0,20,28,12,0,0,0,0,0,0,7.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,-0.20000000000000018,0.0,-5.0,0.35
461.059429,C20H15O12N1,15293550.0,20,15,12,1,0,0,0,0,0,14.0,0.6,0.75,0.05,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.6000000000000001,0.0,2.0,0.7
461.089288,C20H19O8N3S1,8214308.0,20,19,8,3,1,0,0,0,0,13.0,0.4,0.95,0.15,0.05,0.0,0.0,0.0,0.0,0.4166666666666667,0.3999999999999999,0.0,5.0,0.65
461.095814,C21H19O11N1,23391836.0,21,19,11,1,0,0,0,0,0,13.0,0.5238095238095238,0.9047619047619048,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.4482758620689655,0.2857142857142856,0.0,2.0,0.6190476190476191
462.00706,C19H10O14,9347461.0,19,10,14,0,0,0,0,0,0,15.0,0.7368421052631579,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9473684210526314,0.0,1.0,0.7894736842105263
462.043445,C20H14O13,68754240.0,20,14,13,0,0,0,0,0,0,14.0,0.65,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.6000000000000001,0.0,1.0,0.7
462.07983,C21H18O12,142884768.0,21,18,12,0,0,0,0,0,0,13.0,0.5714285714285714,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.2857142857142856,0.0,1.0,0.6190476190476191
462.10096,C18H22O14,21515174.0,18,22,14,0,0,0,0,0,0,8.0,0.7777777777777778,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.3333333333333335,0.0,-6.0,0.4444444444444444
462.116215,C22H22O11,130704112.0,22,22,11,0,0,0,0,0,0,12.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939,0.0,0.0,1.0,0.5454545454545454
462.127448,C21H22O10N2,7015405.0,21,22,10,2,0,0,0,0,0,12.0,0.47619047619047616,1.0476190476190477,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.1904761904761907,0.0,2.0,0.5714285714285714
462.137345,C19H26O13,28114120.0,19,26,13,0,0,0,0,0,0,7.0,0.6842105263157895,1.368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,-6.0,0.3684210526315789
463.038694,C19H13O13N1,5095541.0,19,13,13,1,0,0,0,0,0,14.0,0.6842105263157895,0.6842105263157895,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.8421052631578947,0.0,1.0,0.7368421052631579
463.075079,C20H17O12N1,20424886.0,20,17,12,1,0,0,0,0,0,13.0,0.6,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5,0.0,1.0,0.65
463.111464,C21H21O11N1,23604484.0,21,21,11,1,0,0,0,0,0,12.0,0.5238095238095238,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.3793103448275862,0.1904761904761907,0.0,1.0,0.5714285714285714
464.02271,C19H12O14,17032112.0,19,12,14,0,0,0,0,0,0,14.0,0.7368421052631579,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.8421052631578947,0.0,0.0,0.7368421052631579
464.037965,C23H12O11,8374646.99999999,23,12,11,0,0,0,0,0,0,18.0,0.4782608695652174,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.43478260869565233,0.0,7.0,0.782608695652174
464.059095,C20H16O13,111309800.0,20,16,13,0,0,0,0,0,0,13.0,0.65,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.5,0.0,0.0,0.65
464.07435,C24H16O10,11071769.0,24,16,10,0,0,0,0,0,0,17.0,0.4166666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.16666666666666652,0.0,7.0,0.7083333333333334
464.09548,C21H20O12,166781168.0,21,20,12,0,0,0,0,0,0,12.0,0.5714285714285714,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1904761904761907,0.0,0.0,0.5714285714285714
464.106713,C20H20O11N2,8452297.0,20,20,11,2,0,0,0,0,0,12.0,0.55,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.36,0.3999999999999999,0.0,1.0,0.6
464.110735,C25H20O9,6627906.0,25,20,9,0,0,0,0,0,0,16.0,0.36,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5609756097560976,-0.08000000000000007,0.0,7.0,0.64
465.068948,C15H19O12N3S1,4638676.0,15,19,12,3,1,0,0,0,0,8.0,0.8,1.2666666666666666,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,-0.4,1.0666666666666669,0.0,-4.0,0.5333333333333333
465.090729,C20H19O12N1,23757540.0,20,19,12,1,0,0,0,0,0,12.0,0.6,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.3999999999999999,0.0,0.0,0.6
466.01723,C22H10O12,6891094.0,22,10,12,0,0,0,0,0,0,18.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6363636363636362,0.0,6.0,0.8181818181818182
466.03836,C19H14O14,34277688.0,19,14,14,0,0,0,0,0,0,13.0,0.7368421052631579,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.736842105263158,0.0,-1.0,0.6842105263157895
466.053615,C23H14O11,19817276.0,23,14,11,0,0,0,0,0,0,17.0,0.4782608695652174,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.6571428571428571,0.34782608695652195,0.0,6.0,0.7391304347826086
466.074745,C20H18O13,143196720.0,20,18,13,0,0,0,0,0,0,12.0,0.65,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.3999999999999999,0.0,-1.0,0.6
466.09,C24H18O10,17037256.0,24,18,10,0,0,0,0,0,0,16.0,0.4166666666666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,0.08333333333333348,0.0,6.0,0.6666666666666666
466.11113,C21H22O12,201022416.0,21,22,12,0,0,0,0,0,0,11.0,0.5714285714285714,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.09523809523809534,0.0,-1.0,0.5238095238095238
467.048864,C22H13O11N1,6074671.0,22,13,11,1,0,0,0,0,0,17.0,0.5,0.5909090909090909,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.6774193548387096,0.5454545454545454,0.0,6.0,0.7727272727272727
467.085249,C23H17O10N1,6954657.0,23,17,10,1,0,0,0,0,0,16.0,0.43478260869565216,0.7391304347826086,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.26086956521739113,0.0,6.0,0.6956521739130435
467.106379,C20H21O12N1,22271412.0,20,21,12,1,0,0,0,0,0,11.0,0.6,1.05,0.05,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.2999999999999998,0.0,-1.0,0.55
467.121634,C24H21O9N1,3943269.0,24,21,9,1,0,0,0,0,0,15.0,0.375,0.875,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.5135135135135135,0.0,0.0,6.0,0.625
468.03288,C22H12O12,23436018.0,22,12,12,0,0,0,0,0,0,17.0,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.5454545454545454,0.0,5.0,0.7727272727272727
468.05401,C19H16O14,56910180.0,19,16,14,0,0,0,0,0,0,12.0,0.7368421052631579,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6315789473684212,0.0,-2.0,0.631578947368421
468.069265,C23H16O11,35568472.0,23,16,11,0,0,0,0,0,0,16.0,0.4782608695652174,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.26086956521739113,0.0,5.0,0.6956521739130435
468.090395,C20H20O13,169064528.0,20,20,13,0,0,0,0,0,0,11.0,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2999999999999998,0.0,-2.0,0.55
468.10565,C24H20O10,24047388.0,24,20,10,0,0,0,0,0,0,15.0,0.4166666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,5.0,0.625
468.12678,C21H24O12,236274432.0,21,24,12,0,0,0,0,0,0,10.0,0.5714285714285714,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,-2.0,0.47619047619047616
469.028129,C21H11O12N1,5117561.0,21,11,12,1,0,0,0,0,0,17.0,0.5714285714285714,0.5238095238095238,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7619047619047619,0.0,5.0,0.8095238095238095
469.064514,C22H15O11N1,10674779.0,22,15,11,1,0,0,0,0,0,16.0,0.5,0.6818181818181818,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.6129032258064516,0.4545454545454546,0.0,5.0,0.7272727272727273
469.085644,C19H19O13N1,12228283.0,19,19,13,1,0,0,0,0,0,11.0,0.6842105263157895,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.5263157894736841,0.0,-2.0,0.5789473684210527
