weight,molecular,strength,C,H,O,N,S,P,Cl,Br,I,DBE,O/C,H/C,N/C,S/C,P/C,Cl/C,Br/C,I/C,Almod,NOSC,X/C,DBE-O,DBE/C
176.08373,C11H12O2,12267601.0,11,12,2,0,0,0,0,0,0,6.0,0.18181818181818182,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.7272727272727275,0.0,4.0,0.5454545454545454
178.02661,C9H6O4,32060314.0,9,6,4,0,0,0,0,0,0,7.0,0.4444444444444444,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.22222222222222232,0.0,3.0,0.7777777777777778
178.062995,C10H10O3,28565488.0,10,10,3,0,0,0,0,0,0,6.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,-0.40000000000000036,0.0,3.0,0.6
178.09938,C11H14O2,14853253.0,11,14,2,0,0,0,0,0,0,5.0,0.18181818181818182,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.9090909090909092,0.0,3.0,0.45454545454545453
180.078645,C10H12O3,27531054.0,10,12,3,0,0,0,0,0,0,5.0,0.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,-0.5999999999999996,0.0,2.0,0.5
180.11503,C11H16O2,10220384.0,11,16,2,0,0,0,0,0,0,4.0,0.18181818181818182,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0909090909090908,0.0,2.0,0.36363636363636365
182.05791,C9H10O4,26336752.0,9,10,4,0,0,0,0,0,0,5.0,0.4444444444444444,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,-0.22222222222222232,0.0,1.0,0.5555555555555556
182.094295,C10H14O3,24011516.0,10,14,3,0,0,0,0,0,0,4.0,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,-0.7999999999999998,0.0,1.0,0.4
184.07356,C9H12O4,28869374.0,9,12,4,0,0,0,0,0,0,4.0,0.4444444444444444,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.44444444444444464,0.0,0.0,0.4444444444444444
184.109945,C10H16O3,10074096.0,10,16,3,0,0,0,0,0,0,3.0,0.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,-1.0,0.0,0.0,0.3
186.052825,C8H10O5,24428682.0,8,10,5,0,0,0,0,0,0,4.0,0.625,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,-1.0,0.5
186.08921,C9H14O4,15810956.0,9,14,4,0,0,0,0,0,0,3.0,0.4444444444444444,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.666666666666667,0.0,-1.0,0.3333333333333333
187.120844,C9H17O3N1,5947670.0,9,17,3,1,0,0,0,0,0,2.0,0.3333333333333333,1.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,-0.07692307692307693,-0.8888888888888893,0.0,-1.0,0.2222222222222222
188.068475,C8H12O5,18367614.0,8,12,5,0,0,0,0,0,0,3.0,0.625,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,-0.25,0.0,-2.0,0.375
188.08373,C12H12O2,10832854.0,12,12,2,0,0,0,0,0,0,7.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,-0.666666666666667,0.0,5.0,0.5833333333333334
188.10486,C9H16O4,6608374.0,9,16,4,0,0,0,0,0,0,2.0,0.4444444444444444,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8888888888888893,0.0,-2.0,0.2222222222222222
190.062995,C11H10O3,31882332.0,11,10,3,0,0,0,0,0,0,7.0,0.2727272727272727,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,-0.3636363636363633,0.0,4.0,0.6363636363636364
190.09938,C12H14O2,12299944.0,12,14,2,0,0,0,0,0,0,6.0,0.16666666666666666,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,-0.833333333333333,0.0,4.0,0.5
191.058244,C10H9O3N1,4596808.0,10,9,3,1,0,0,0,0,0,7.0,0.3,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.0,0.7
192.04226,C10H8O4,56410452.0,10,8,4,0,0,0,0,0,0,7.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,3.0,0.7
192.078645,C11H12O3,28892078.0,11,12,3,0,0,0,0,0,0,6.0,0.2727272727272727,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,-0.5454545454545459,0.0,3.0,0.5454545454545454
192.11503,C12H16O2,11447225.0,12,16,2,0,0,0,0,0,0,5.0,0.16666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,-1.0,0.0,3.0,0.4166666666666667
193.073894,C10H11O3N1,3860528.0,10,11,3,1,0,0,0,0,0,6.0,0.3,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,-0.20000000000000018,0.0,3.0,0.6
194.094295,C11H14O3,33101456.0,11,14,3,0,0,0,0,0,0,5.0,0.2727272727272727,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,-0.7272727272727275,0.0,2.0,0.45454545454545453
194.13068,C12H18O2,6939396.0,12,18,2,0,0,0,0,0,0,4.0,0.16666666666666666,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,-1.166666666666667,0.0,2.0,0.3333333333333333
195.053159,C9H9O4N1,3962559.0,9,9,4,1,0,0,0,0,0,6.0,0.4444444444444444,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.5,0.22222222222222232,0.0,2.0,0.6666666666666666
196.07356,C10H12O4,49235688.0,10,12,4,0,0,0,0,0,0,5.0,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.375,-0.40000000000000036,0.0,1.0,0.5
196.109945,C11H16O3,21717748.0,11,16,3,0,0,0,0,0,0,4.0,0.2727272727272727,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,-0.9090909090909092,0.0,1.0,0.36363636363636365
197.068809,C9H11O4N1,4582580.0,9,11,4,1,0,0,0,0,0,5.0,0.4444444444444444,1.2222222222222223,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.5555555555555556
198.052825,C9H10O5,31822972.0,9,10,5,0,0,0,0,0,0,5.0,0.5555555555555556,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.5555555555555556
198.08921,C10H14O4,33672348.0,10,14,4,0,0,0,0,0,0,4.0,0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.5999999999999996,0.0,0.0,0.4
198.125595,C11H18O3,6120554.0,11,18,3,0,0,0,0,0,0,3.0,0.2727272727272727,1.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,-1.0909090909090908,0.0,0.0,0.2727272727272727
200.068475,C9H12O5,44622124.0,9,12,5,0,0,0,0,0,0,4.0,0.5555555555555556,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,-0.22222222222222232,0.0,-1.0,0.4444444444444444
200.10486,C10H16O4,14518838.0,10,16,4,0,0,0,0,0,0,3.0,0.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.7999999999999998,0.0,-1.0,0.3
202.04774,C8H10O6,14809192.0,8,10,6,0,0,0,0,0,0,4.0,0.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,-2.0,0.5
202.084125,C9H14O5,25786150.0,9,14,5,0,0,0,0,0,0,3.0,0.5555555555555556,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,-0.44444444444444464,0.0,-2.0,0.3333333333333333
202.09938,C13H14O2,7686123.0,13,14,2,0,0,0,0,0,0,7.0,0.15384615384615385,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.7692307692307692,0.0,5.0,0.5384615384615384
202.12051,C10H18O4,4677873.0,10,18,4,0,0,0,0,0,0,2.0,0.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.2
204.078645,C12H12O3,28843928.0,12,12,3,0,0,0,0,0,0,7.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,-0.5,0.0,4.0,0.5833333333333334
204.11503,C13H16O2,9491836.99999999,13,16,2,0,0,0,0,0,0,6.0,0.15384615384615385,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,-0.9230769230769234,0.0,4.0,0.46153846153846156
205.073894,C11H11O3N1,4386969.0,11,11,3,1,0,0,0,0,0,7.0,0.2727272727272727,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,-0.18181818181818166,0.0,4.0,0.6363636363636364
206.05791,C11H10O4,53538456.0,11,10,4,0,0,0,0,0,0,7.0,0.36363636363636365,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,-0.18181818181818166,0.0,3.0,0.6363636363636364
206.094295,C12H14O3,28222160.0,12,14,3,0,0,0,0,0,0,6.0,0.25,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,-0.666666666666667,0.0,3.0,0.5
206.13068,C13H18O2,9180272.0,13,18,2,0,0,0,0,0,0,5.0,0.15384615384615385,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0769230769230766,0.0,3.0,0.38461538461538464
206.167065,C14H22O1,7301260.0,14,22,1,0,0,0,0,0,0,4.0,0.07142857142857142,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,-1.4285714285714288,0.0,3.0,0.2857142857142857
207.053159,C10H9O4N1,6549405.0,10,9,4,1,0,0,0,0,0,7.0,0.4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.20000000000000018,0.0,3.0,0.7
208.07356,C11H12O4,44325932.0,11,12,4,0,0,0,0,0,0,6.0,0.36363636363636365,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,-0.3636363636363633,0.0,2.0,0.5454545454545454
208.109945,C12H16O3,27461338.0,12,16,3,0,0,0,0,0,0,5.0,0.25,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.833333333333333,0.0,2.0,0.4166666666666667
208.14633,C13H20O2,4117485.0,13,20,2,0,0,0,0,0,0,4.0,0.15384615384615385,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-1.2307692307692308,0.0,2.0,0.3076923076923077
209.032424,C9H7O5N1,5133301.0,9,7,5,1,0,0,0,0,0,7.0,0.5555555555555556,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.6666666666666665,0.0,2.0,0.7777777777777778
209.068809,C10H11O4N1,4899864.0,10,11,4,1,0,0,0,0,0,6.0,0.4,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,2.0,0.6
210.052825,C10H10O5,48760716.0,10,10,5,0,0,0,0,0,0,6.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,0.6
210.08921,C11H14O4,51114928.0,11,14,4,0,0,0,0,0,0,5.0,0.36363636363636365,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5454545454545459,0.0,1.0,0.45454545454545453
210.125595,C12H18O3,14477663.0,12,18,3,0,0,0,0,0,0,4.0,0.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,-1.0,0.0,1.0,0.3333333333333333
211.084459,C10H13O4N1,6102084.0,10,13,4,1,0,0,0,0,0,5.0,0.4,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.20000000000000018,0.0,1.0,0.5
212.068475,C10H12O5,61474580.0,10,12,5,0,0,0,0,0,0,5.0,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.20000000000000018,0.0,0.0,0.5
212.10486,C11H16O4,40540744.0,11,16,4,0,0,0,0,0,0,4.0,0.36363636363636365,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,-0.7272727272727275,0.0,0.0,0.36363636363636365
212.141245,C12H20O3,3998405.0,12,20,3,0,0,0,0,0,0,3.0,0.25,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-1.166666666666667,0.0,0.0,0.25
213.063724,C9H11O5N1,4540623.0,9,11,5,1,0,0,0,0,0,5.0,0.5555555555555556,1.2222222222222223,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.22222222222222232,0.0,0.0,0.5555555555555556
214.04774,C9H10O6,28149944.0,9,10,6,0,0,0,0,0,0,5.0,0.6666666666666666,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.22222222222222232,0.0,-1.0,0.5555555555555556
214.084125,C10H14O5,59187760.0,10,14,5,0,0,0,0,0,0,4.0,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.40000000000000036,0.0,-1.0,0.4
216.06339,C9H12O6,36892280.0,9,12,6,0,0,0,0,0,0,4.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,-2.0,0.4444444444444444
216.078645,C13H12O3,20677110.0,13,12,3,0,0,0,0,0,0,8.0,0.23076923076923078,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,-0.4615384615384617,0.0,5.0,0.6153846153846154
216.099775,C10H16O5,23108528.0,10,16,5,0,0,0,0,0,0,3.0,0.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,-0.5999999999999996,0.0,-2.0,0.3
216.11503,C14H16O2,6371525.0,14,16,2,0,0,0,0,0,0,7.0,0.14285714285714285,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,-0.8571428571428568,0.0,5.0,0.5
218.05791,C12H10O4,45410380.0,12,10,4,0,0,0,0,0,0,8.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.16666666666666696,0.0,4.0,0.6666666666666666
218.07904,C9H14O6,21353370.0,9,14,6,0,0,0,0,0,0,3.0,0.6666666666666666,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22222222222222232,0.0,-3.0,0.3333333333333333
218.094295,C13H14O3,22999310.0,13,14,3,0,0,0,0,0,0,7.0,0.23076923076923078,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,-0.615384615384615,0.0,4.0,0.5384615384615384
218.115425,C10H18O5,4868753.0,10,18,5,0,0,0,0,0,0,2.0,0.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666667,-0.7999999999999998,0.0,-3.0,0.2
218.13068,C14H18O2,6110310.0,14,18,2,0,0,0,0,0,0,6.0,0.14285714285714285,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,-1.0,0.0,4.0,0.42857142857142855
219.053159,C11H9O4N1,7825443.0,11,9,4,1,0,0,0,0,0,8.0,0.36363636363636365,0.8181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.625,0.18181818181818166,0.0,4.0,0.7272727272727273
220.07356,C12H12O4,53053088.0,12,12,4,0,0,0,0,0,0,7.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.33333333333333304,0.0,3.0,0.5833333333333334
220.109945,C13H16O3,24990060.0,13,16,3,0,0,0,0,0,0,6.0,0.23076923076923078,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,-0.7692307692307692,0.0,3.0,0.46153846153846156
220.14633,C14H20O2,4360211.0,14,20,2,0,0,0,0,0,0,5.0,0.14285714285714285,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,-1.1428571428571432,0.0,3.0,0.35714285714285715
221.068809,C11H11O4N1,6532094.0,11,11,4,1,0,0,0,0,0,7.0,0.36363636363636365,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.6363636363636364
222.052825,C11H10O5,68203607.9999999,11,10,5,0,0,0,0,0,0,7.0,0.45454545454545453,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,2.0,0.6363636363636364
222.08921,C12H14O4,54658952.0,12,14,4,0,0,0,0,0,0,6.0,0.3333333333333333,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.5,0.0,2.0,0.5
222.125595,C13H18O3,20414912.0,13,18,3,0,0,0,0,0,0,5.0,0.23076923076923078,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,-0.9230769230769234,0.0,2.0,0.38461538461538464
223.048074,C10H9O5N1,8319499.0,10,9,5,1,0,0,0,0,0,7.0,0.5,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.3999999999999999,0.0,2.0,0.7
223.084459,C11H13O4N1,5752132.0,11,13,4,1,0,0,0,0,0,6.0,0.36363636363636365,1.1818181818181819,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.375,-0.18181818181818166,0.0,2.0,0.5454545454545454
224.068475,C11H12O5,63603764.0,11,12,5,0,0,0,0,0,0,6.0,0.45454545454545453,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,-0.18181818181818166,0.0,1.0,0.5454545454545454
224.10486,C12H16O4,54907852.0,12,16,4,0,0,0,0,0,0,5.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.666666666666667,0.0,1.0,0.4166666666666667
224.141245,C13H20O3,8153408.0,13,20,3,0,0,0,0,0,0,4.0,0.23076923076923078,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,-1.0769230769230766,0.0,1.0,0.3076923076923077
225.063724,C10H11O5N1,6172682.0,10,11,5,1,0,0,0,0,0,6.0,0.5,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.20000000000000018,0.0,1.0,0.6
225.100109,C11H15O4N1,4375307.0,11,15,4,1,0,0,0,0,0,5.0,0.36363636363636365,1.3636363636363635,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.25,-0.3636363636363633,0.0,1.0,0.45454545454545453
226.084125,C11H14O5,86421120.0,11,14,5,0,0,0,0,0,0,5.0,0.45454545454545453,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,-0.3636363636363633,0.0,0.0,0.45454545454545453
226.12051,C12H18O4,29430524.0,12,18,4,0,0,0,0,0,0,4.0,0.3333333333333333,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.833333333333333,0.0,0.0,0.3333333333333333
227.079374,C10H13O5N1,6080594.0,10,13,5,1,0,0,0,0,0,5.0,0.5,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.5
228.06339,C10H12O6,74147784.0,10,12,6,0,0,0,0,0,0,5.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,-1.0,0.5
228.099775,C11H16O5,74785544.0,11,16,5,0,0,0,0,0,0,4.0,0.45454545454545453,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,-0.5454545454545459,0.0,-1.0,0.36363636363636365
228.13616,C12H20O4,6952482.0,12,20,4,0,0,0,0,0,0,3.0,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-1.0,0.0,-1.0,0.25
229.058639,C9H11O6N1,4207480.0,9,11,6,1,0,0,0,0,0,5.0,0.6666666666666666,1.2222222222222223,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2,0.44444444444444464,0.0,-1.0,0.5555555555555556
229.167794,C12H23O3N1,8438202.0,12,23,3,1,0,0,0,0,0,2.0,0.25,1.9166666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,-0.05263157894736842,-1.166666666666667,0.0,-1.0,0.16666666666666666
230.042655,C9H10O7,16359171.0,9,10,7,0,0,0,0,0,0,5.0,0.7777777777777778,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.44444444444444464,0.0,-2.0,0.5555555555555556
