weight,molecular,strength,C,H,O,N,S,P,Cl,Br,I,DBE,O/C,H/C,N/C,S/C,P/C,Cl/C,Br/C,I/C,Almod,NOSC,X/C,DBE-O,DBE/C
320.064453,C14H12O7N2,2862208.0,14,12,7,2,0,0,0,0,0,10.0,0.5,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.5714285714285716,0.0,3.0,0.7142857142857143
322.072241,C12H18O8S1,5582701.0,12,18,8,0,1,0,0,0,0,4.0,0.6666666666666666,1.5,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,-4.0,0.3333333333333333
322.217781,C16H34O4S1,4211435.0,16,34,4,0,1,0,0,0,0,0.0,0.25,2.125,0.0,0.0625,0.0,0.0,0.0,0.0,-0.23076923076923078,-1.5,0.0,-4.0,0.0
324.23006,C19H32O4,3044613.0,19,32,4,0,0,0,0,0,0,4.0,0.21052631578947367,1.6842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,-1.2631578947368425,0.0,0.0,0.21052631578947367
325.152539,C16H23O6N1,3270326.0,16,23,6,1,0,0,0,0,0,6.0,0.375,1.4375,0.0625,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.5,0.0,0.0,0.375
326.082411,C15H18O6S1,4183788.0,15,18,6,0,1,0,0,0,0,7.0,0.4,1.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2727272727272727,-0.2666666666666666,0.0,1.0,0.4666666666666667
326.155181,C17H26O4S1,2780280.0,17,26,4,0,1,0,0,0,0,5.0,0.23529411764705882,1.5294117647058822,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.14285714285714285,-0.9411764705882355,0.0,1.0,0.29411764705882354
326.209325,C18H30O5,2904485.0,18,30,5,0,0,0,0,0,0,4.0,0.2777777777777778,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,-1.1111111111111107,0.0,-1.0,0.2222222222222222
328.090668,C13H16O8N2,3277662.0,13,16,8,2,0,0,0,0,0,7.0,0.6153846153846154,1.2307692307692308,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.4615384615384617,0.0,-1.0,0.5384615384615384
328.127053,C14H20O7N2,4083020.0,14,20,7,2,0,0,0,0,0,6.0,0.5,1.4285714285714286,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,-1.0,0.42857142857142855
328.16746,C20H24O4,3377556.0,20,24,4,0,0,0,0,0,0,9.0,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,-0.7999999999999998,0.0,5.0,0.45
328.170831,C17H28O4S1,3230747.0,17,28,4,0,1,0,0,0,0,4.0,0.23529411764705882,1.6470588235294117,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.07142857142857142,-1.0588235294117645,0.0,0.0,0.23529411764705882
328.224975,C18H32O5,3397357.0,18,32,5,0,0,0,0,0,0,3.0,0.2777777777777778,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,-1.2222222222222223,0.0,-2.0,0.16666666666666666
330.18311,C20H26O4,4135116.0,20,26,4,0,0,0,0,0,0,8.0,0.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.9000000000000004,0.0,4.0,0.4
330.240625,C18H34O5,3362397.0,18,34,5,0,0,0,0,0,0,2.0,0.2777777777777778,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,-0.03225806451612903,-1.333333333333333,0.0,-3.0,0.1111111111111111
332.100838,C16H16O6N2,3367976.0,16,16,6,2,0,0,0,0,0,10.0,0.375,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.125,0.0,4.0,0.625
332.19876,C20H28O4,2947185.0,20,28,4,0,0,0,0,0,0,7.0,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,-1.0,0.0,3.0,0.35
334.116488,C16H18O6N2,4591412.0,16,18,6,2,0,0,0,0,0,9.0,0.375,1.125,0.125,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,3.0,0.5625
336.051506,C12H16O9S1,3640568.0,12,16,9,0,1,0,0,0,0,5.0,0.75,1.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,-0.07692307692307693,0.3333333333333335,0.0,-4.0,0.4166666666666667
336.087891,C13H20O8S1,7412613.0,13,20,8,0,1,0,0,0,0,4.0,0.6153846153846154,1.5384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,-0.125,-0.1538461538461542,0.0,-4.0,0.3076923076923077
336.132138,C16H20O6N2,4871342.0,16,20,6,2,0,0,0,0,0,8.0,0.375,1.25,0.125,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,-0.125,0.0,2.0,0.5
338.147788,C16H22O6N2,3074953.0,16,22,6,2,0,0,0,0,0,7.0,0.375,1.375,0.125,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,-0.25,0.0,1.0,0.4375
340.170831,C18H28O4S1,3440862.0,18,28,4,0,1,0,0,0,0,5.0,0.2222222222222222,1.5555555555555556,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.13333333333333333,-1.0,0.0,1.0,0.2777777777777778
340.173335,C14H28O9,7855518.0,14,28,9,0,0,0,0,0,0,1.0,0.6428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3684210526315789,-0.7142857142857144,0.0,-8.0,0.07142857142857142
342.116215,C12H22O11,9960877.0,12,22,11,0,0,0,0,0,0,2.0,0.9166666666666666,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.5384615384615384,0.0,0.0,-9.0,0.16666666666666666
342.186481,C18H30O4S1,3568193.0,18,30,4,0,1,0,0,0,0,4.0,0.2222222222222222,1.6666666666666667,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.06666666666666667,-1.1111111111111107,0.0,0.0,0.2222222222222222
342.20424,C18H30O6,3446304.0,18,30,6,0,0,0,0,0,0,4.0,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,-1.0,0.0,-2.0,0.2222222222222222
343.235874,C18H33O5N1,2990890.0,18,33,5,1,0,0,0,0,0,3.0,0.2777777777777778,1.8333333333333333,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,-0.034482758620689655,-1.1111111111111107,0.0,-2.0,0.16666666666666666
344.129361,C16H24O6S1,3846645.0,16,24,6,0,1,0,0,0,0,5.0,0.375,1.5,0.0,0.0625,0.0,0.0,0.0,0.0,0.08333333333333333,-0.625,0.0,-1.0,0.3125
344.21989,C18H32O6,3793886.0,18,32,6,0,0,0,0,0,0,3.0,0.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1111111111111107,0.0,-3.0,0.16666666666666666
345.142369,C15H23O8N1,3318250.0,15,23,8,1,0,0,0,0,0,5.0,0.5333333333333333,1.5333333333333334,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,-0.2666666666666666,0.0,-3.0,0.3333333333333333
345.251524,C18H35O5N1,3017438.0,18,35,5,1,0,0,0,0,0,2.0,0.2777777777777778,1.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,-0.10344827586206896,-1.2222222222222223,0.0,-3.0,0.1111111111111111
349.152539,C18H23O6N1,3799353.0,18,23,6,1,0,0,0,0,0,8.0,0.3333333333333333,1.2777777777777777,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.44444444444444464,0.0,2.0,0.4444444444444444
350.067156,C13H18O9S1,5674448.0,13,18,9,0,1,0,0,0,0,5.0,0.6923076923076923,1.3846153846153846,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,-0.06666666666666667,0.15384615384615374,0.0,-4.0,0.38461538461538464
350.209325,C20H30O5,4250341.0,20,30,5,0,0,0,0,0,0,6.0,0.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,0.0,1.0,0.3
352.051779,C18H12O4N2S1,2859944.0,18,12,4,2,1,0,0,0,0,14.0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.6923076923076923,0.22222222222222232,0.0,10.0,0.7777777777777778
354.142703,C16H22O7N2,3474299.0,16,22,7,2,0,0,0,0,0,7.0,0.4375,1.375,0.125,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.125,0.0,0.0,0.4375
354.186481,C19H30O4S1,3180976.0,19,30,4,0,1,0,0,0,0,5.0,0.21052631578947367,1.5789473684210527,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.125,-1.0526315789473681,0.0,1.0,0.2631578947368421
355.163104,C17H25O7N1,3019598.0,17,25,7,1,0,0,0,0,0,6.0,0.4117647058823529,1.4705882352941178,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.12,-0.47058823529411775,0.0,-1.0,0.35294117647058826
357.121239,C19H19O6N1,3186170.0,19,19,6,1,0,0,0,0,0,11.0,0.3157894736842105,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,-0.21052631578947345,0.0,5.0,0.5789473684210527
359.136889,C19H21O6N1,3388202.0,19,21,6,1,0,0,0,0,0,10.0,0.3157894736842105,1.105263157894737,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.4,-0.3157894736842106,0.0,4.0,0.5263157894736842
361.100899,C14H19O10N1,2785033.0,14,19,10,1,0,0,0,0,0,6.0,0.7142857142857143,1.3571428571428572,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142856,0.0,-4.0,0.42857142857142855
361.152539,C19H23O6N1,3261156.0,19,23,6,1,0,0,0,0,0,9.0,0.3157894736842105,1.2105263157894737,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.4210526315789478,0.0,3.0,0.47368421052631576
361.246439,C18H35O6N1,5883942.0,18,35,6,1,0,0,0,0,0,2.0,0.3333333333333333,1.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,-0.14285714285714285,-1.1111111111111107,0.0,-4.0,0.1111111111111111
362.067156,C14H18O9S1,9845143.0,14,18,9,0,1,0,0,0,0,6.0,0.6428571428571429,1.2857142857142858,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.058823529411764705,0.1428571428571428,0.0,-3.0,0.42857142857142855
362.209325,C21H30O5,4253931.0,21,30,5,0,0,0,0,0,0,7.0,0.23809523809523808,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.24324324324324326,-0.9523809523809526,0.0,2.0,0.3333333333333333
364.082806,C14H20O9S1,9591522.0,14,20,9,0,1,0,0,0,0,5.0,0.6428571428571429,1.4285714285714286,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,-0.058823529411764705,0.0,0.0,-4.0,0.35714285714285715
365.292994,C22H39O3N1,3142436.0,22,39,3,1,0,0,0,0,0,4.0,0.13636363636363635,1.7727272727272727,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,-1.3636363636363633,0.0,1.0,0.18181818181818182
366.142703,C17H22O7N2,4524773.0,17,22,7,2,0,0,0,0,0,8.0,0.4117647058823529,1.2941176470588236,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,-0.117647058823529,0.0,1.0,0.47058823529411764
368.129361,C18H24O6S1,3032038.0,18,24,6,0,1,0,0,0,0,7.0,0.3333333333333333,1.3333333333333333,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.21428571428571427,-0.5555555555555554,0.0,1.0,0.3888888888888889
369.324294,C22H43O3N1,3640749.0,22,43,3,1,0,0,0,0,0,2.0,0.13636363636363635,1.9545454545454546,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,-0.02564102564102564,-1.5454545454545459,0.0,-1.0,0.09090909090909091
372.116883,C15H20O9N2,3028252.0,15,20,9,2,0,0,0,0,0,7.0,0.6,1.3333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.2666666666666666,0.0,-2.0,0.4666666666666667
374.209325,C22H30O5,3554024.0,22,30,5,0,0,0,0,0,0,8.0,0.22727272727272727,1.3636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.28205128205128205,-0.9090909090909092,0.0,3.0,0.36363636363636365
376.046421,C14H16O10S1,3403148.0,14,16,10,0,1,0,0,0,0,7.0,0.7142857142857143,1.1428571428571428,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.125,0.4285714285714284,0.0,-3.0,0.5
377.122302,C17H19O7N3,2913292.0,17,19,7,3,0,0,0,0,0,10.0,0.4117647058823529,1.1176470588235294,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.23529411764705888,0.0,3.0,0.5882352941176471
377.223595,C18H35O5N1S1,3296919.0,18,35,5,1,1,0,0,0,0,2.0,0.2777777777777778,1.9444444444444444,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,-0.18518518518518517,-1.1111111111111107,0.0,-3.0,0.1111111111111111
378.062071,C14H18O10S1,5214304.0,14,18,10,0,1,0,0,0,0,6.0,0.7142857142857143,1.2857142857142858,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.2857142857142856,0.0,-4.0,0.42857142857142855
380.21989,C21H32O6,4087927.0,21,32,6,0,0,0,0,0,0,6.0,0.2857142857142857,1.5238095238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.9523809523809526,0.0,0.0,0.2857142857142857
382.062344,C19H14O5N2S1,3007713.0,19,14,5,2,1,0,0,0,0,14.0,0.2631578947368421,0.7368421052631579,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.6296296296296297,0.2105263157894739,0.0,9.0,0.7368421052631579
384.19955,C16H32O10,6384349.0,16,32,10,0,0,0,0,0,0,1.0,0.625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36363636363636365,-0.75,0.0,-9.0,0.0625
386.067156,C16H18O9S1,6667013.0,16,18,9,0,1,0,0,0,0,8.0,0.5625,1.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.23809523809523808,0.125,0.0,-1.0,0.5
386.132533,C16H22O9N2,2900226.0,16,22,9,2,0,0,0,0,0,7.0,0.5625,1.375,0.125,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.125,0.0,-2.0,0.4375
386.139926,C18H26O7S1,4914676.0,18,26,7,0,1,0,0,0,0,6.0,0.3888888888888889,1.4444444444444444,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.1111111111111111,-0.5555555555555554,0.0,-1.0,0.3333333333333333
386.209325,C23H30O5,3420906.0,23,30,5,0,0,0,0,0,0,9.0,0.21739130434782608,1.3043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317073,-0.8695652173913047,0.0,4.0,0.391304347826087
388.046421,C15H16O10S1,3229760.0,15,16,10,0,1,0,0,0,0,8.0,0.6666666666666666,1.0666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2222222222222222,0.3999999999999999,0.0,-2.0,0.5333333333333333
388.082806,C16H20O9S1,11231229.0,16,20,9,0,1,0,0,0,0,7.0,0.5625,1.25,0.0,0.0625,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,-2.0,0.4375
388.119191,C17H24O8S1,9946489.0,17,24,8,0,1,0,0,0,0,6.0,0.47058823529411764,1.411764705882353,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.08333333333333333,-0.35294117647058787,0.0,-2.0,0.35294117647058826
389.122302,C18H19O7N3,3528383.0,18,19,7,3,0,0,0,0,0,11.0,0.3888888888888889,1.0555555555555556,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.22222222222222232,0.0,4.0,0.6111111111111112
390.062071,C15H18O10S1,6182200.0,15,18,10,0,1,0,0,0,0,7.0,0.6666666666666666,1.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.1111111111111111,0.2666666666666666,0.0,-3.0,0.4666666666666667
391.163104,C20H25O7N1,4313045.0,20,25,7,1,0,0,0,0,0,9.0,0.35,1.25,0.05,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,-0.40000000000000036,0.0,2.0,0.45
392.077721,C15H20O10S1,8159263.0,15,20,10,0,1,0,0,0,0,6.0,0.6666666666666666,1.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,-4.0,0.4
396.153268,C18H24O8N2,3483914.0,18,24,8,2,0,0,0,0,0,8.0,0.4444444444444444,1.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.11111111111111072,0.0,0.0,0.4444444444444444
397.173669,C19H27O8N1,3770856.0,19,27,8,1,0,0,0,0,0,7.0,0.42105263157894735,1.4210526315789473,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.4210526315789478,0.0,-1.0,0.3684210526315789
398.067156,C17H18O9S1,4941173.0,17,18,9,0,1,0,0,0,0,9.0,0.5294117647058824,1.0588235294117647,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.30434782608695654,0.11764705882352944,0.0,0.0,0.5294117647058824
398.139926,C19H26O7S1,3916168.0,19,26,7,0,1,0,0,0,0,7.0,0.3684210526315789,1.368421052631579,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.1724137931034483,-0.5263157894736841,0.0,0.0,0.3684210526315789
400.046421,C16H16O10S1,2927871.0,16,16,10,0,1,0,0,0,0,9.0,0.625,1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.3,0.375,0.0,-1.0,0.5625
400.082806,C17H20O9S1,8245231.0,17,20,9,0,1,0,0,0,0,8.0,0.5294117647058824,1.1764705882352942,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,-1.0,0.47058823529411764
400.163438,C21H24O6N2,3485945.0,21,24,6,2,0,0,0,0,0,11.0,0.2857142857142857,1.1428571428571428,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.375,-0.2857142857142856,0.0,5.0,0.5238095238095238
401.147454,C21H23O7N1,3139427.0,21,23,7,1,0,0,0,0,0,11.0,0.3333333333333333,1.0952380952380953,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.3939393939393939,-0.2857142857142856,0.0,4.0,0.5238095238095238
402.062071,C16H18O10S1,4971205.0,16,18,10,0,1,0,0,0,0,8.0,0.625,1.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.2,0.25,0.0,-2.0,0.5
403.147849,C17H25O10N1,3215172.0,17,25,10,1,0,0,0,0,0,6.0,0.5882352941176471,1.4705882352941178,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,-0.117647058823529,0.0,-4.0,0.35294117647058826
403.163104,C21H25O7N1,3125848.0,21,25,7,1,0,0,0,0,0,10.0,0.3333333333333333,1.1904761904761905,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3809523809523814,0.0,3.0,0.47619047619047616
404.122835,C20H24O3N2S2,4181403.0,20,24,3,2,2,0,0,0,0,10.0,0.15,1.2,0.1,0.1,0.0,0.0,0.0,0.0,0.3103448275862069,-0.40000000000000036,0.0,7.0,0.5
406.056986,C15H18O11S1,2787019.0,15,18,11,0,1,0,0,0,0,7.0,0.7333333333333333,1.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.058823529411764705,0.3999999999999999,0.0,-4.0,0.4666666666666667
406.23554,C23H34O6,3204222.0,23,34,6,0,0,0,0,0,0,7.0,0.2608695652173913,1.4782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.9565217391304346,0.0,1.0,0.30434782608695654
408.153268,C19H24O8N2,3711597.0,19,24,8,2,0,0,0,0,0,9.0,0.42105263157894735,1.263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,-0.10526315789473717,0.0,1.0,0.47368421052631576
410.067156,C18H18O9S1,3557475.0,18,18,9,0,1,0,0,0,0,10.0,0.5,1.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.36,0.11111111111111116,0.0,1.0,0.5555555555555556
410.17294,C24H26O6,2925752.0,24,26,6,0,0,0,0,0,0,12.0,0.25,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,-0.583333333333333,0.0,6.0,0.5
412.036524,C19H12O7N2S1,3220654.0,19,12,7,2,1,0,0,0,0,15.0,0.3684210526315789,0.631578947368421,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.68,0.5263157894736841,0.0,8.0,0.7894736842105263
412.082806,C18H20O9S1,6031345.0,18,20,9,0,1,0,0,0,0,9.0,0.5,1.1111111111111112,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.5
412.18859,C24H28O6,3806765.0,24,28,6,0,0,0,0,0,0,11.0,0.25,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,-0.666666666666667,0.0,5.0,0.4583333333333333
414.062071,C17H18O10S1,3920261.0,17,18,10,0,1,0,0,0,0,9.0,0.5882352941176471,1.0588235294117647,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.2727272727272727,0.23529411764705888,0.0,-1.0,0.5294117647058824
414.098456,C18H22O9S1,8969799.99999999,18,22,9,0,1,0,0,0,0,8.0,0.5,1.2222222222222223,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.2,-0.11111111111111072,0.0,-1.0,0.4444444444444444
414.134841,C19H26O8S1,8357906.0,19,26,8,0,1,0,0,0,0,7.0,0.42105263157894735,1.368421052631579,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.14285714285714285,-0.4210526315789478,0.0,-1.0,0.3684210526315789
417.117217,C19H19O8N3,3380760.0,19,19,8,3,0,0,0,0,0,12.0,0.42105263157894735,1.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.3157894736842106,0.0,4.0,0.631578947368421
418.056986,C16H18O11S1,2759438.0,16,18,11,0,1,0,0,0,0,8.0,0.6875,1.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.15789473684210525,0.375,0.0,-3.0,0.5
418.1021,C20H22O4N2S2,3702348.0,20,22,4,2,2,0,0,0,0,11.0,0.2,1.1,0.1,0.1,0.0,0.0,0.0,0.0,0.35714285714285715,-0.20000000000000018,0.0,7.0,0.55
418.23554,C24H34O6,4247626.0,24,34,6,0,0,0,0,0,0,8.0,0.25,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,-0.916666666666667,0.0,2.0,0.3333333333333333
420.153268,C20H24O8N2,2903333.0,20,24,8,2,0,0,0,0,0,10.0,0.4,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.09999999999999964,0.0,2.0,0.5
422.233826,C20H38O7S1,38477368.0,20,38,7,0,1,0,0,0,0,2.0,0.35,1.9,0.0,0.05,0.0,0.0,0.0,0.0,-0.16129032258064516,-1.0999999999999996,0.0,-5.0,0.1
423.189319,C21H29O8N1,3081100.0,21,29,8,1,0,0,0,0,0,8.0,0.38095238095238093,1.380952380952381,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.1875,-0.4761904761904763,0.0,0.0,0.38095238095238093
424.082806,C19H20O9S1,4024465.0,19,20,9,0,1,0,0,0,0,10.0,0.47368421052631576,1.0526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.5263157894736842
425.111069,C22H19O8N1,2792020.0,22,19,8,1,0,0,0,0,0,14.0,0.36363636363636365,0.8636363636363636,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,6.0,0.6363636363636364
426.052174,C20H14O7N2S1,4565421.0,20,14,7,2,1,0,0,0,0,15.0,0.35,0.7,0.1,0.05,0.0,0.0,0.0,0.0,0.6296296296296297,0.3999999999999999,0.0,8.0,0.75
426.062071,C18H18O10S1,4114229.0,18,18,10,0,1,0,0,0,0,10.0,0.5555555555555556,1.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.3333333333333333,0.22222222222222232,0.0,0.0,0.5555555555555556
426.098456,C19H22O9S1,6300997.0,19,22,9,0,1,0,0,0,0,9.0,0.47368421052631576,1.1578947368421053,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.25925925925925924,-0.10526315789473717,0.0,0.0,0.47368421052631576
426.163833,C19H26O9N2,2860646.0,19,26,9,2,0,0,0,0,0,8.0,0.47368421052631576,1.368421052631579,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.12,-0.10526315789473717,0.0,-1.0,0.42105263157894735
426.20424,C25H30O6,2886720.0,25,30,6,0,0,0,0,0,0,11.0,0.24,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,-0.7199999999999998,0.0,5.0,0.44
426.265126,C20H42O7S1,8274813.0,20,42,7,0,1,0,0,0,0,0.0,0.35,2.1,0.0,0.05,0.0,0.0,0.0,0.0,-0.2903225806451613,-1.2999999999999998,0.0,-7.0,0.0
428.077721,C18H20O10S1,5638439.0,18,20,10,0,1,0,0,0,0,9.0,0.5555555555555556,1.1111111111111112,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.25,0.11111111111111116,0.0,-1.0,0.5
428.114106,C19H24O9S1,10041873.0,19,24,9,0,1,0,0,0,0,8.0,0.47368421052631576,1.263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.18518518518518517,-0.21052631578947345,0.0,-1.0,0.42105263157894735
428.21989,C25H32O6,3790407.0,25,32,6,0,0,0,0,0,0,10.0,0.24,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,-0.7999999999999998,0.0,4.0,0.4
428.225765,C18H36O11,5649328.0,18,36,11,0,0,0,0,0,0,1.0,0.6111111111111112,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,-0.7777777777777777,0.0,-10.0,0.05555555555555555
430.056986,C17H18O11S1,3044342.0,17,18,11,0,1,0,0,0,0,9.0,0.6470588235294118,1.0588235294117647,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.23809523809523808,0.3529411764705883,0.0,-2.0,0.5294117647058824
430.23554,C25H34O6,3511497.0,25,34,6,0,0,0,0,0,0,9.0,0.24,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,-0.8799999999999999,0.0,3.0,0.36
433.286195,C22H43O5N1S1,13153537.0,22,43,5,1,1,0,0,0,0,2.0,0.22727272727272727,1.9545454545454546,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,-0.14285714285714285,-1.2727272727272725,0.0,-3.0,0.09090909090909091
435.189319,C22H29O8N1,3223588.0,22,29,8,1,0,0,0,0,0,9.0,0.36363636363636365,1.3181818181818181,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,-0.45454545454545414,0.0,1.0,0.4090909090909091
436.000139,C20H8O8N2S1,3219675.0,20,8,8,2,1,0,0,0,0,18.0,0.4,0.4,0.1,0.05,0.0,0.0,0.0,0.0,0.8461538461538461,0.7999999999999998,0.0,10.0,0.9
436.246105,C24H36O7,4310559.0,24,36,7,0,0,0,0,0,0,7.0,0.2916666666666667,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,-0.916666666666667,0.0,0.0,0.2916666666666667
