reasult,count
351.360011,2.0
-94.757267,1.0
90.292916,1.0
298.28718,11.0
-75.943275,2.0
-50.05791,1.0
4.27074,1.0
222.147592,1.0
-160.963892,2.0
122.428286,1.0
-17.941166,1.0
312.39673,4.0
143.347988,1.0
-161.959792,3.0
-36.864964,1.0
50.349641,1.0
57.316566,1.0
97.008517,1.0
-109.961506,1.0
11.09528,1.0
378.386165,3.0
148.016045,1.0
142.226294,6.0
350.24571,1.0
-35.909471,1.0
117.089743,2.0
33.083001,19.0
-129.845552,1.0
-116.50019,1.0
234.470819,1.0
4.027929,1.0
-41.026549,3.0
168.169174,2.0
-42.065576,1.0
-89.977551,2.0
64.2191,1.0
43.130224,1.0
91.922935,1.0
-258.18311,3.0
-264.661775,1.0
-41.047679,1.0
229.262345,1.0
-112.07356,1.0
-47.890845,1.0
360.25119,1.0
73.062661,2.0
-47.738779,1.0
-13.068019,1.0
70.05712,1.0
-74.960126,1.0
0.069399,4.0
-334.675117,1.0
-155.954235,1.0
85.114301,8.0
104.13537,7.0
-104.153129,1.0
34.865953,1.0
-47.062266,1.0
-36.249988,1.0
276.514398,1.0
-98.052035,1.0
-76.191228,1.0
14.981907,1.0
176.358688,3.0
21.257715,1.0
420.25119,1.0
-415.874666,1.0
-86.073165,9.0
338.315976,1.0
183.281366,1.0
-418.784272,1.0
-20.13537,1.0
-212.144616,1.0
-122.132667,1.0
-127.243918,1.0
34.02661,1.0
-2.891847,1.0
-87.78248,1.0
-518.593654,1.0
32.153129,2.0
217.332611,1.0
148.179344,3.0
-5.728214,1.0
106.132394,4.0
312.070132,1.0
-260.653592,1.0
146.149306,1.0
-325.959337,1.0
-37.77621,1.0
-79.917927,4.0
15.817228,1.0
-550.847662,1.0
-46.074879,1.0
-46.989496,6.0
41.06946,1.0
-65.865892,5.0
-123.97966,2.0
22.197302,1.0
-32.027082,1.0
-108.181058,2.0
-28.924787,3.0
-55.147983,1.0
-17.968305,1.0
-118.153524,1.0
88.1252,50.0
-27.90689,3.0
16.855388,1.0
-257.379683,1.0
32.902412,1.0
-10.849314,1.0
-188.904265,1.0
-57.021464,2.0
139.431201,1.0
88.074427,1.0
-427.8044,1.0
-85.98514,4.0
40.15571,3.0
342.34978,13.0
80.192885,4.0
8.317079,1.0
50.353012,2.0
-23.92723,34.0
67.124866,7.0
34.006347,2.0
166.19328,7.0
-84.1878,1.0
-19.972722,1.0
-89.084064,1.0
-67.851032,1.0
75.057181,2.0
-71.073499,2.0
-60.010366,1.0
222.431063,1.0
16.168111,1.0
-58.895596,1.0
-129.859073,1.0
-105.067746,2.0
63.129951,18.0
16.0313,12.0
50.425782,1.0
-217.132745,1.0
-74.062401,1.0
-30.153601,1.0
-24.07277,1.0
121.005146,1.0
-352.707679,1.0
108.318085,1.0
-96.151415,1.0
153.140516,1.0
-3.995566,1.0
82.062995,5.0
206.522186,1.0
114.198365,5.0
37.908999,1.0
64.912036,1.0
310.392964,1.0
-339.735078,1.0
140.141245,1.0
132.332473,2.0
-19.884046,1.0
-77.980055,2.0
61.161919,4.0
-17.813385,1.0
-192.099775,2.0
-9.810287,1.0
56.008456,2.0
34.074879,4.0
-64.792984,1.0
-235.073442,1.0
175.112982,2.0
-6.704368,1.0
-5.883651,2.0
97.063528,3.0
27.926852,1.0
-68.077855,2.0
-49.056786,1.0
23.916682,1.0
-49.94288,10.0
-22.219552,1.0
174.035066,1.0
136.088815,4.0
-168.009246,1.0
28.965012,1.0
-26.229722,1.0
96.04226,1.0
16.085444,2.0
-22.906829,4.0
-266.604655,1.0
-424.831222,1.0
-128.141245,2.0
-140.955436,1.0
-129.969095,1.0
-114.01644,1.0
-147.017641,1.0
-478.416814,1.0
30.064709,1.0
200.338425,2.0
-439.881408,1.0
-47.146269,1.0
156.13616,1.0
113.131682,2.0
188.428954,1.0
-111.729672,1.0
218.493663,1.0
-61.735803,2.0
-94.021602,1.0
68.11424,1.0
18.228875,1.0
122.127309,2.0
294.219495,4.0
-138.231379,1.0
-127.015711,1.0
-160.016912,1.0
-17.843895,1.0
-66.000668,1.0
13.248608,1.0
-21.854065,1.0
-42.942941,1.0
-43.995705,1.0
-80.276672,1.0
-93.93271,1.0
60.380273,1.0
-410.749544,1.0
117.067746,1.0
-91.078115,1.0
-127.79265,1.0
-227.646263,1.0
144.306852,1.0
118.272576,1.0
101.168067,2.0
44.866027,1.0
132.324611,2.0
-30.940437,1.0
214.262679,2.0
93.975837,1.0
202.487515,1.0
70.20266,2.0
-12.036385,2.0
110.239835,3.0
-56.977217,1.0
-82.291853,1.0
-59.015984,2.0
184.255485,38.0
-92.014331,1.0
91.161251,15.0
275.198426,1.0
-426.421899,1.0
-92.168384,1.0
54.330819,1.0
-34.059624,1.0
258.27701,1.0
89.818092,1.0
310.127252,1.0
44.241154,1.0
55.322515,1.0
232.134446,1.0
39.12658,1.0
-205.986007,2.0
-75.0832,1.0
27.922145,1.0
-324.64652,1.0
230.282095,4.0
-15.904386,6.0
32.35368,1.0
94.175521,1.0
-8.916331,5.0
-21.936732,2.0
-51.894489,1.0
7.797357,1.0
124.24023,1.0
5.074167,1.0
100.1252,36.0
-222.982515,1.0
-512.077721,1.0
77.117078,1.0
218.485801,1.0
47.029252,1.0
72.35175,1.0
112.109945,4.0
74.163694,7.0
197.239501,1.0
-5.925394,1.0
-34.746901,1.0
115.906043,1.0
-40.037175,1.0
-198.866149,1.0
-104.0626,8.0
250.174654,1.0
66.319404,1.0
153.368723,1.0
-97.807706,1.0
-2.971143,2.0
356.190247,1.0
-25.826332,1.0
-136.233488,1.0
113.058443,1.0
-70.166275,1.0
-341.724709,1.0
158.03678,1.0
-48.059502,1.0
47.465005,1.0
108.234082,1.0
-487.917793,1.0
-119.824817,1.0
-156.024501,3.0
190.17215,1.0
-271.6166,1.0
232.24023,18.0
6.316033,1.0
-45.917455,3.0
140.235145,1.0
18.083335,57.0
88.350036,1.0
42.256531,1.0
106.375205,1.0
146.094295,3.0
172.215729,1.0
75.409798,1.0
106.146998,1.0
94.353859,1.0
-30.823022,1.0
370.271925,1.0
-51.977156,2.0
36.984016,1.0
-83.883452,1.0
112.234355,3.0
-35.647383,1.0
303.396396,1.0
-436.079435,1.0
-81.812791,1.0
200.214015,26.0
-127.205498,1.0
8.207273,3.0
-152.704365,1.0
36.055011,1.0
21.297289,1.0
-44.008456,1.0
-128.120115,4.0
-196.519879,1.0
143.105393,2.0
-37.041531,1.0
51.853613,1.0
-255.621685,1.0
140.175126,1.0
-77.938662,1.0
68.08373,7.0
99.079647,1.0
43.98983,4.0
260.17763,1.0
190.447759,1.0
43.103736,13.0
358.30831,1.0
76.016045,2.0
-430.790147,1.0
92.923542,1.0
-69.801774,1.0
129.071117,2.0
37.125534,2.0
166.260175,2.0
220.273244,3.0
63.075807,2.0
-10.041865,3.0
-114.11972,2.0
-103.052096,4.0
11.85446,1.0
24.315365,1.0
-147.141184,1.0
-142.552225,1.0
129.140516,9.0
-196.871629,1.0
280.370515,3.0
326.049397,1.0
-218.167065,1.0
-311.980072,1.0
-62.004417,1.0
-205.941362,1.0
18.973451,1.0
51.090195,1.0
182.061281,1.0
-92.84675,1.0
350.375995,2.0
-123.931391,1.0
5.991939,1.0
184.131942,1.0
-30.035717,1.0
-54.762352,1.0
11.9061,1.0
-471.79423,1.0
-105.965255,1.0
-414.795232,1.0
25.927625,1.0
20.181652,2.0
-487.891774,1.0
45.522125,1.0
42.923147,1.0
90.344556,1.0
36.254479,1.0
36.12441,2.0
-154.51584,1.0
68.331683,2.0
60.373747,2.0
154.135765,11.0
-127.993201,2.0
-21.817029,1.0
133.970752,1.0
-132.057515,4.0
85.077916,2.0
-121.892107,2.0
39.95853,3.0
232.451798,1.0
-423.933244,1.0
138.104465,6.0
241.265716,6.0
-81.947965,1.0
117.213286,2.0
44.116744,2.0
42.298274,1.0
168.220814,2.0
131.123152,1.0
230.191566,1.0
-16.888402,2.0
-54.06808,2.0
312.263941,1.0
69.224303,2.0
-56.18317,1.0
258.310891,1.0
142.169646,1.0
-113.962296,4.0
33.046616,7.0
40.038042,1.0
1.459525,1.0
398.41238,2.0
-342.686944,1.0
104.214015,2.0
-140.457279,1.0
19.136099,1.0
-86.13068,1.0
289.359616,5.0
-50.748811,1.0
-21.999605,1.0
414.46481,1.0
-53.937795,25.0
-147.870721,1.0
-237.840663,1.0
202.169646,1.0
-303.97028,1.0
-325.755813,1.0
-46.946585,1.0
-27.994915,21.0
-55.790146,1.0
-239.234811,1.0
47.080892,1.0
-184.556264,1.0
-53.719485,1.0
116.153129,2.0
-54.772249,1.0
119.062266,1.0
62.879494,1.0
-11.919368,1.0
-354.650559,1.0
180.194542,1.0
-27.976289,3.0
-177.819533,3.0
-70.038494,1.0
-58.05712,2.0
-134.124336,1.0
66.156105,17.0
136.379028,1.0
176.247029,2.0
106.062995,1.0
32.18701,2.0
94.008851,2.0
-109.917728,1.0
234.546744,1.0
-135.952004,1.0
-37.936354,1.0
123.932258,1.0
-219.041744,1.0
54.086706,4.0
7.06398,2.0
126.06808,4.0
7.776227,1.0
-464.437549,1.0
-25.754429,1.0
331.297411,1.0
-10.038494,1.0
196.379028,1.0
180.137027,2.0
126.04695,2.0
62.192217,1.0
-38.60816,1.0
144.130285,1.0
-53.920036,2.0
65.912643,1.0
54.176368,4.0
105.543255,1.0
60.090529,4.0
-125.998681,2.0
172.092186,1.0
52.336768,1.0
-74.973178,1.0
8.044841,4.0
-28.172602,1.0
-404.805007,1.0
-105.990225,5.0
-24.142169,1.0
29.941166,2.0
193.083791,1.0
200.054087,1.0
-400.728809,1.0
-306.306869,1.0
-95.993474,1.0
115.999076,1.0
-9.123877,2.0
-217.625528,1.0
184.415413,1.0
55.124866,1.0
66.340534,1.0
-50.571775,1.0
72.897327,2.0
3.907757,1.0
-143.083396,2.0
-233.987266,1.0
108.409265,1.0
-383.797678,1.0
-172.989297,1.0
-181.135431,1.0
-342.89177,1.0
134.166198,1.0
156.1878,39.0
-123.980527,1.0
-90.979326,1.0
-213.834137,2.0
264.318085,10.0
-116.0626,2.0
58.437393,1.0
-340.112449,1.0
-449.825135,1.0
-353.691695,1.0
-267.968643,1.0
-100.855857,1.0
-215.129678,1.0
288.339215,18.0
4.10407,32.0
143.086767,1.0
150.053692,1.0
194.20345,16.0
19.884913,1.0
99.271253,1.0
-219.866483,2.0
-134.909137,1.0
175.222137,1.0
37.94288,1.0
80.264788,1.0
102.125595,1.0
42.374415,1.0
82.041865,7.0
23.182438,1.0
-97.91237,1.0
-25.764326,1.0
-522.479414,1.0
-29.774496,1.0
-120.14554,1.0
-367.802763,1.0
-82.989496,8.0
169.171816,2.0
-537.897058,1.0
-88.01017,1.0
-109.099046,1.0
-197.839222,2.0
278.29735,6.0
138.090077,1.0
168.154786,1.0
-100.161585,2.0
56.131999,2.0
-9.893821,3.0
108.326598,2.0
-258.607432,1.0
127.193614,1.0
37.99452,1.0
-99.930874,1.0
221.281761,1.0
25.056786,3.0
-83.988116,1.0
150.25588,1.0
-31.793517,1.0
84.111659,2.0
-506.484499,1.0
-6.024953,2.0
118.451997,2.0
-88.07356,1.0
4.01017,3.0
-153.809167,1.0
64.376524,1.0
182.236464,1.0
152.014331,1.0
-44.240287,1.0
59.966986,2.0
-100.462364,1.0
-321.698494,1.0
229.190442,1.0
-41.956421,2.0
184.149701,1.0
111.187466,1.0
-23.945856,3.0
246.507204,1.0
80.256926,1.0
-20.128628,2.0
122.23396,1.0
-60.0939,1.0
177.993596,1.0
98.270345,1.0
-553.865954,1.0
138.158609,3.0
125.97418,1.0
46.041865,5.0
40.313651,1.0
-167.843443,1.0
98.040151,3.0
50.342248,1.0
54.093448,1.0
-35.85446,1.0
-130.811809,1.0
-298.178892,1.0
-156.466582,1.0
-110.994777,1.0
-91.099714,2.0
-68.952932,1.0
79.088481,11.0
121.989378,1.0
-133.815315,1.0
-100.814114,1.0
280.14633,1.0
-395.738645,1.0
-388.768349,1.0
43.996572,1.0
27.227873,1.0
-69.791877,1.0
-118.15102,1.0
-223.861398,3.0
-158.112054,1.0
116.371439,1.0
-170.036129,1.0
-118.062995,14.0
60.249337,1.0
-160.781751,1.0
14.770808,1.0
-367.776744,1.0
13.093171,4.0
-74.985278,1.0
233.297016,11.0
230.115425,1.0
26.157819,2.0
40.067685,24.0
-52.878505,1.0
-40.978931,7.0
-537.871039,1.0
-204.030376,1.0
-236.630475,1.0
-92.047345,8.0
144.405243,1.0
-137.777,1.0
144.164166,1.0
-71.930601,5.0
77.890393,1.0
133.135431,12.0
-35.730917,1.0
81.920826,1.0
216.46678,1.0
-58.15102,1.0
198.111207,1.0
300.266445,5.0
258.219495,6.0
-84.650025,1.0
19.870778,1.0
219.102812,1.0
0.359143,2.0
244.294374,1.0
6.298274,1.0
206.397776,2.0
75.042793,1.0
32.966851,1.0
-86.948893,1.0
-79.030966,2.0
-18.915285,1.0
-79.981968,1.0
-144.1878,1.0
-2.9415,1.0
58.386222,1.0
-144.495105,1.0
-57.875195,1.0
45.162982,1.0
153.161646,7.0
143.991487,1.0
24.021997,4.0
42.369708,2.0
-250.720015,1.0
81.046616,1.0
-387.843366,1.0
134.428286,1.0
-1.975894,2.0
306.313395,5.0
-4.807372,1.0
2.06729,4.0
34.15102,8.0
-102.798737,1.0
-71.92723,1.0
38.909606,1.0
244.328255,1.0
232.461695,1.0
25.264332,1.0
-20.045961,1.0
-112.906377,2.0
105.162982,1.0
-183.85525,1.0
344.329045,9.0
-34.910669,1.0
-51.943275,2.0
-155.893349,1.0
-477.004691,1.0
56.171755,13.0
-111.780843,1.0
226.356579,3.0
30.14085,5.0
-78.994581,1.0
192.420498,2.0
-522.816362,1.0
254.39125,1.0
-111.041926,1.0
-595.912904,1.0
-294.67234,1.0
-148.681325,1.0
-102.104465,2.0
-485.829373,1.0
-234.11034,1.0
5.92254,1.0
-43.69875,1.0
-77.887022,1.0
226.320194,6.0
-3.762217,2.0
239.211177,1.0
-62.08842,1.0
270.365035,7.0
-111.818865,1.0
128.087101,2.0
-57.805796,2.0
76.067685,2.0
2.981907,1.0
3.875863,1.0
252.263074,2.0
108.333124,1.0
322.429349,1.0
24.31221,1.0
155.192551,4.0
-259.037057,1.0
3.889998,1.0
96.293584,1.0
42.207745,2.0
-49.005146,5.0
-284.689977,1.0
-43.993201,1.0
-327.698693,1.0
114.231379,4.0
128.20814,5.0
-211.825013,1.0
-106.187405,1.0
7.201658,1.0
194.116292,2.0
72.212952,1.0
330.274506,1.0
-132.68641,1.0
-183.863112,1.0
123.22048,1.0
134.436148,1.0
35.953067,1.0
270.077326,1.0
-22.024106,1.0
104.141245,3.0
-244.074427,1.0
-314.720805,1.0
101.225582,1.0
-224.141245,4.0
-387.817347,1.0
-103.243918,1.0
58.02661,1.0
338.424264,1.0
168.278329,5.0
300.39673,2.0
168.257199,3.0
44.056725,1.0
130.226294,4.0
93.140516,15.0
-32.255542,1.0
-40.064314,2.0
35.232958,1.0
86.00627,1.0
-427.742863,1.0
64.209854,2.0
-231.891635,1.0
30.337163,1.0
-204.1878,1.0
91.797357,1.0
-138.177235,2.0
-132.005875,4.0
-270.18311,1.0
-401.98593,1.0
-380.702594,1.0
72.416658,1.0
191.140911,1.0
-79.953445,7.0
-24.181058,1.0
-120.1878,1.0
72.151415,4.0
-251.918717,1.0
-152.850303,1.0
-105.057849,6.0
-25.046889,1.0
256.29187,1.0
248.483098,2.0
56.902412,1.0
-232.11582,1.0
-97.125534,1.0
144.360996,2.0
-310.108626,1.0
-363.771463,1.0
92.356184,1.0
53.992806,1.0
-173.069278,1.0
118.175521,1.0
210.216124,1.0
-25.823828,1.0
315.375266,3.0
20.360206,1.0
184.07356,1.0
57.178237,1.0
-183.162314,1.0
77.214349,1.0
242.278724,3.0
-33.839677,4.0
164.358688,1.0
-108.983834,1.0
-13.72457,1.0
-93.788037,1.0
-119.822313,1.0
-54.958196,9.0
212.035461,1.0
55.034337,2.0
-65.767103,1.0
36.157941,1.0
-26.01565,5.0
-327.672674,1.0
14.103675,3.0
-104.192885,1.0
148.110812,1.0
-28.877169,1.0
-90.14085,2.0
0.984016,4.0
69.311208,1.0
-25.958135,2.0
-47.891712,4.0
302.351494,1.0
-26.758708,1.0
54.08921,1.0
-59.894216,1.0
160.355911,2.0
-502.453199,1.0
94.081621,4.0
71.084732,1.0
-44.095614,1.0
-92.98845,2.0
164.235145,1.0
-198.035535,1.0
72.254695,1.0
-248.069342,2.0
-130.132394,1.0
34.881677,1.0
-119.051033,1.0
22.31769,1.0
75.994915,1.0
68.1565,9.0
144.423002,1.0
-48.253359,1.0
-117.969095,1.0
-434.785929,1.0
-169.988511,1.0
-311.677759,1.0
161.097332,1.0
88.00079,1.0
224.392569,1.0
29.970809,1.0
-177.954707,2.0
2.926896,3.0
73.147315,1.0
160.161585,2.0
-60.06893,1.0
148.386421,1.0
-174.231379,1.0
246.517101,1.0
-13.997891,1.0
-182.040151,2.0
-102.049454,4.0
-157.822708,1.0
122.20345,10.0
50.145935,12.0
180.293584,1.0
147.162314,2.0
-77.853141,1.0
-215.583859,1.0
81.067746,1.0
-55.746368,1.0
106.390244,1.0
-426.825742,1.0
-42.152734,1.0
-78.983348,2.0
-82.967715,1.0
102.086706,2.0
-468.819716,1.0
-153.859289,1.0
94.256804,1.0
61.125534,2.0
0.327465,1.0
-108.130285,1.0
112.267369,2.0
84.380273,1.0
53.295632,1.0
-454.753762,1.0
206.221209,2.0
-128.014331,1.0
122.061281,1.0
-84.920492,1.0
-226.60974,1.0
124.131942,1.0
-60.995249,2.0
240.30283,8.0
-396.704035,1.0
107.073499,1.0
30.029191,1.0
87.911128,1.0
171.100308,1.0
295.297411,3.0
-5.829507,1.0
274.127252,1.0
-135.944142,5.0
3.306001,1.0
99.267629,1.0
-273.194876,1.0
-28.049059,2.0
252.244448,1.0
36.199684,1.0
256.33413,5.0
-296.623082,1.0
51.998286,1.0
-369.719624,1.0
-94.20266,1.0
128.210644,6.0
134.000395,1.0
77.120449,2.0
-50.120098,1.0
-5.777867,1.0
-35.944989,2.0
128.262284,2.0
220.455169,1.0
99.129951,10.0
-114.085839,2.0
89.854477,1.0
164.032957,1.0
121.989847,1.0
196.168327,1.0
288.20893,1.0
-193.895478,1.0
63.068414,2.0
2.288104,1.0
148.394283,1.0
-92.778002,1.0
-15.66745,1.0
-145.793318,2.0
-56.992472,1.0
107.770673,1.0
-442.782285,1.0
-352.770336,1.0
228.206426,1.0
-178.09938,8.0
-146.13068,1.0
-88.975776,1.0
-46.090134,1.0
156.11503,7.0
85.51704,1.0
-78.207745,1.0
368.45933,2.0
11.070128,1.0
79.103736,1.0
48.043127,2.0
173.060947,1.0
-164.087101,1.0
49.358232,1.0
288.30283,11.0
240.314714,1.0
18.189119,1.0
-165.991092,2.0
66.032562,1.0
238.054482,1.0
-67.93819,1.0
230.24571,2.0
-43.128888,1.0
-262.178025,2.0
-229.204179,1.0
53.015316,2.0
72.036385,1.0
-492.913616,1.0
42.994581,2.0
-61.765193,1.0
389.469561,1.0
118.24492,4.0
10.790679,1.0
90.04695,2.0
338.354865,14.0
-153.97497,1.0
32.04147,5.0
-111.944142,3.0
59.037114,1.0
-93.933577,4.0
-234.877382,1.0
-80.260948,1.0
-116.883135,1.0
218.282095,2.0
-34.968366,2.0
91.172484,1.0
160.095557,1.0
152.286785,2.0
0.003371,3.0
16.032167,1.0
75.892502,3.0
340.295241,1.0
185.260631,1.0
24.863844,1.0
-122.665675,1.0
-236.601952,1.0
88.055801,3.0
-11.647383,1.0
224.141245,4.0
88.034671,1.0
-191.900958,1.0
-8.182772,1.0
-63.755475,1.0
98.381137,1.0
-36.05164,1.0
-97.943747,1.0
-15.672157,1.0
-6.239423,1.0
127.208869,1.0
-163.939057,1.0
4.240881,1.0
146.05791,1.0
141.161646,1.0
14.248348,2.0
-161.868396,1.0
178.350704,1.0
148.128571,1.0
94.038494,1.0
27.859957,1.0
-301.683043,1.0
109.171816,6.0
24.984016,2.0
-100.88822,1.0
-164.974062,1.0
-156.524964,1.0
140.225899,2.0
2.194204,1.0
-116.174259,1.0
57.119386,11.0
208.225842,1.0
-2.796827,2.0
-5.701726,1.0
-88.212358,1.0
-186.925,1.0
-28.027929,4.0
205.120176,1.0
304.18859,1.0
13.837963,1.0
42.134975,3.0
-93.830297,1.0
-141.097605,1.0
-65.774496,1.0
-42.029191,1.0
206.27622,4.0
206.20345,6.0
-66.087826,1.0
22.17215,1.0
129.213286,2.0
-29.724192,1.0
94.978948,1.0
-25.776426,1.0
100.234355,1.0
238.33882,6.0
-65.871767,1.0
-130.208535,1.0
0.307972,1.0
79.29958,1.0
-496.047288,1.0
48.214939,1.0
263.402999,1.0
72.130285,59.0
128.196256,1.0
-140.120115,2.0
38.338408,1.0
109.099046,4.0
-100.175973,1.0
30.101961,3.0
-32.777533,1.0
95.025881,1.0
252.372229,1.0
252.299459,3.0
97.096542,1.0
259.167126,2.0
-437.78875,1.0
194.260965,8.0
-175.868791,1.0
70.208535,4.0
-22.093505,1.0
24.036385,14.0
-372.697509,1.0
-278.275569,1.0
-1.020401,1.0
-81.987721,3.0
-14.897904,1.0
-212.247029,1.0
-468.911581,1.0
22.27543,1.0
64.441432,1.0
88.342643,1.0
-66.282152,1.0
-570.039423,1.0
-49.873481,1.0
102.031695,4.0
-245.882133,1.0
104.102356,4.0
-42.028324,4.0
-115.052096,2.0
-107.984745,8.0
156.100642,2.0
142.12051,1.0
105.827793,1.0
-49.721415,1.0
90.101094,1.0
-99.845353,1.0
54.838024,1.0
-185.802837,2.0
-62.890727,2.0
-286.032485,1.0
38.103675,2.0
-67.987326,1.0
399.490296,1.0
-76.998026,1.0
-365.680462,1.0
-56.940832,1.0
90.06808,4.0
236.19876,4.0
98.021525,1.0
262.320194,2.0
-34.699752,1.0
-422.851957,1.0
-169.844307,1.0
222.197498,1.0
162.449689,1.0
-33.744259,1.0
-87.964405,2.0
171.187466,8.0
32.043974,1.0
-69.95384,3.0
117.374081,1.0
280.313,12.0
-173.908152,1.0
-208.026158,1.0
-132.075274,1.0
-143.843443,1.0
220.472928,1.0
-232.875651,1.0
97.501785,1.0
138.306653,1.0
-40.963676,1.0
392.329045,1.0
-68.962613,2.0
-98.92037,1.0
-22.953111,2.0
19.009836,1.0
-184.702455,1.0
192.012617,1.0
-33.847539,2.0
-138.125595,2.0
92.293311,1.0
-18.131604,2.0
-139.880024,1.0
58.112131,1.0
174.303282,1.0
216.266445,4.0
30.243263,1.0
-81.772782,1.0
32.313924,1.0
-70.219552,1.0
60.334858,1.0
-49.227947,1.0
236.471214,1.0
382.38108,5.0
-56.149758,2.0
-98.886489,1.0
0.036385,28.0
244.349385,7.0
236.159004,1.0
139.218766,1.0
134.322502,1.0
108.288226,1.0
-43.703457,2.0
268.294374,1.0
-282.643817,1.0
22.07825,30.0
-355.740359,1.0
-222.125595,7.0
247.276281,17.0
192.503165,1.0
-61.930996,1.0
-25.975894,2.0
105.151749,3.0
218.29735,16.0
126.228875,3.0
-230.780705,1.0
-59.860335,1.0
178.227161,1.0
-44.061733,1.0
220.465066,1.0
-51.940771,2.0
2.142564,3.0
89.998681,1.0
206.189062,1.0
2.01565,10.0
302.24571,1.0
106.335449,1.0
132.308839,1.0
-92.901943,2.0
71.290473,1.0
-146.974045,1.0
270.25588,6.0
132.078645,3.0
300.142902,1.0
62.312605,1.0
134.149306,3.0
112.215729,5.0
-4.953779,2.0
-15.854733,1.0
-169.183049,1.0
31.347198,1.0
-513.897058,1.0
-174.198365,2.0
-173.839222,2.0
-81.780644,1.0
-119.988116,1.0
154.229665,6.0
-391.224857,1.0
-232.966865,1.0
41.818092,1.0
-269.637335,1.0
-43.93819,3.0
-25.724786,1.0
76.074427,3.0
-94.720882,1.0
-25.927625,4.0
22.074879,5.0
-140.243658,2.0
63.112192,2.0
252.40611,1.0
222.183977,1.0
76.053297,1.0
-176.2504,1.0
138.270268,2.0
202.469105,1.0
-58.935352,1.0
117.199367,1.0
-17.822114,1.0
36.261221,2.0
4.271391,1.0
82.154391,1.0
148.07356,3.0
86.399763,1.0
-46.836094,1.0
55.103736,7.0
-11.803687,1.0
-196.062543,1.0
215.286451,8.0
-62.897722,1.0
-224.079708,1.0
-158.200079,2.0
312.193675,2.0
-129.809167,1.0
-95.0041,1.0
19.013207,2.0
156.26057,18.0
51.994915,9.0
-62.03678,5.0
208.149701,1.0
13.859093,1.0
200.340929,2.0
-25.907362,1.0
182.27622,12.0
-34.002109,3.0
26.981907,1.0
-77.207138,1.0
-529.478017,1.0
15.213738,1.0
-64.984806,1.0
101.193219,1.0
313.284342,1.0
-80.116744,1.0
50.20345,1.0
-9.91158,34.0
70.093505,1.0
180.221681,1.0
98.076536,3.0
-10.139787,1.0
234.23475,2.0
-179.712291,1.0
76.328906,1.0
85.150686,8.0
76.194599,1.0
-210.212969,1.0
76.121829,3.0
98.055406,1.0
-168.53149,1.0
111.114696,6.0
3.072436,17.0
116.065971,2.0
-49.77621,1.0
-61.927625,2.0
-150.580427,1.0
-287.703778,1.0
-92.008456,1.0
222.219495,6.0
348.339215,2.0
-90.867485,1.0
-171.826727,1.0
76.233488,4.0
-79.786124,1.0
-513.871039,1.0
-206.15181,3.0
-109.196968,2.0
-403.742863,1.0
-126.01644,3.0
71.332216,1.0
-9.7265,1.0
47.50139,1.0
215.140911,1.0
-184.843973,2.0
-45.021464,2.0
-6.095219,1.0
-16.793851,1.0
-152.536575,1.0
-341.115307,2.0
-256.658677,1.0
52.121829,7.0
-54.735864,1.0
234.528334,1.0
-83.847934,2.0
46.002109,1.0
91.229783,1.0
172.076931,1.0
-451.957802,1.0
-33.875195,1.0
21.954707,1.0
-135.140715,1.0
-85.005146,11.0
17.944537,1.0
-110.03678,21.0
-300.193675,2.0
105.046616,1.0
-368.666209,1.0
200.2504,37.0
-427.768015,1.0
-45.145874,1.0
-126.354453,1.0
61.023772,1.0
64.085444,1.0
71.052369,1.0
268.328255,1.0
-2.872752,1.0
-136.230984,1.0
81.954707,1.0
106.17215,27.0
-94.064982,1.0
62.228602,1.0
-173.984293,1.0
8.029586,1.0
218.522186,1.0
-85.089149,1.0
19.939526,1.0
-6.668452,1.0
-91.932315,1.0
8.989101,2.0
218.293979,1.0
-532.03367,1.0
317.281761,1.0
14.178949,2.0
-39.886627,5.0
130.114635,1.0
-472.831222,1.0
26.087553,1.0
-495.046681,1.0
216.263074,2.0
-352.671294,1.0
-21.973117,1.0
-70.12989,1.0
-83.930601,3.0
54.108487,1.0
-41.960912,1.0
153.176901,1.0
-350.758057,1.0
60.365487,1.0
-287.677759,1.0
46.089483,1.0
8.081226,1.0
88.386421,1.0
2.343115,1.0
-490.416814,1.0
-527.85683,1.0
-335.740163,1.0
-390.084537,1.0
56.065971,4.0
-586.941562,1.0
-64.587425,1.0
-37.982636,2.0
-31.901805,2.0
-2.742285,1.0
-235.037057,1.0
2.121434,3.0
-31.935686,6.0
127.394816,1.0
301.286846,6.0
-226.022588,1.0
126.394678,1.0
-456.465478,1.0
117.383978,1.0
174.071451,1.0
166.262679,2.0
-249.9961,1.0
-72.993913,1.0
-114.871507,1.0
22.332729,1.0
-445.834458,1.0
-243.604793,1.0
202.033352,1.0
-103.95932,1.0
-391.779248,1.0
116.308782,1.0
180.26057,14.0
31.049592,1.0
-474.421899,1.0
-115.941561,2.0
160.422806,1.0
-152.092459,1.0
-96.04226,4.0
186.394678,1.0
115.431201,1.0
-89.026549,1.0
-44.879946,1.0
186.179739,1.0
218.530048,1.0
-104.014331,1.0
80.015667,1.0
50.254223,2.0
-123.020796,1.0
110.38853,1.0
-147.889131,1.0
-117.824422,1.0
-60.181058,1.0
246.491949,1.0
74.178949,3.0
24.055011,3.0
261.095618,1.0
-414.789357,1.0
