mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,NSP,abserrPpm,sumintens,relativeintens,avemass,dbe_o,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
454.33,3317050,344.059865,344.059817,-0.047,-0.138,C17 H14 N O5 S,17,14,1,5,1,15,0.882352941,0.294117647,37,2,0.138,61527170297,5.3912E-05,360.8341791,6,0.52,11,0,0.324363265,344,2.61154764,341,0.142008538,344,0.169198273,344,0.139367943,344
446.06,4844880,344.096189,344.096203,0.014,0.041,C18 H18 N O4 S,18,18,1,4,1,19,1.055555556,0.222222222,39,2,0.041,61527170297,7.87437E-05,360.8341791,6,0.428571429,10,-0.333333333,0.288017894,344,2.57544415,341,0.105643882,344,0.205595841,344,0.175762356,344
402.14,3213659,344.113989,344.113961,-0.028,-0.082,C18 H18 N O6,18,18,1,6,0,19,1.055555556,0.333333333,39,1,0.082,61527170297,5.22315E-05,360.8341791,4,0.428571429,10,-0.222222222,0.270279723,344,2.557824027,341,0.087896299,344,0.223359486,344,0.193524462,344
469.01,2660712,344.135071,344.13509,0.019,0.055,C15 H22 N O8,15,22,1,8,0,23,1.533333333,0.533333333,33,1,0.055,61527170297,4.32445E-05,360.8341791,-3,0,5,-0.266666667,0.249174316,344,2.536859078,341,0.066779693,344,0.244495204,344,0.214658348,344
155.1,13393263,344.146367,344.146324,-0.043,-0.126,C14 H22 N3 O7,14,22,3,7,0,23,1.642857143,0.5,33,3,0.126,61527170297,0.00021768,360.8341791,-2,-0.2,5,0,0.23795286,344,2.525712301,341,0.055552283,344,0.255732775,344,0.225894945,344
542.19,2782587,344.165751,344.165603,-0.148,-0.43,C23 H22 N O2,23,22,1,2,0,23,1,0.086956522,49,1,0.43,61527170297,4.52253E-05,360.8341791,11,0.523809524,13,-0.695652174,0.218695387,344,2.506582988,341,0.036284592,344,0.275017904,344,0.245178402,344
552.31,3966334,344.17146,344.171476,0.016,0.047,C16 H26 N O7,16,26,1,7,0,27,1.6875,0.4375,35,1,0.047,61527170297,6.44648E-05,360.8341791,-3,-0.043478261,4,-0.625,0.212828945,344,2.500755588,341,0.030415037,344,0.280892771,344,0.25105276,344
325.02,9006469,344.182721,344.182709,-0.011,-0.033,C15 H26 N3 O6,15,26,3,6,0,27,1.8,0.4,35,3,0.033,61527170297,0.000146382,360.8341791,-2,-0.222222222,4,-0.4,0.201608488,344,2.489609803,342,0.019188626,344,0.292129342,344,0.262288358,344
200.59,23952782,344.198005,344.197965,-0.04,-0.115,C19 H26 N3 O3,19,26,3,3,0,27,1.421052632,0.157894737,43,3,0.115,61527170297,0.000389304,360.8341791,5,0.24137931,8,-0.631578947,0.186369523,344,2.474472255,342,0.003941575,344,0.307390192,344,0.277547885,344
127.42,14683563,344.244243,344.244247,0.004,0.012,C18 H34 N O5,18,34,1,5,0,35,1.944444444,0.277777778,39,1,0.012,61527170297,0.000238652,360.8341791,-3,-0.103448276,2,-1.222222222,0.140139202,344,2.428549599,342,0.042313276,344,0.353686906,344,0.323840586,344
507.2,2553724,345.004146,345.004076,-0.07,-0.204,C19 H5 O7,19,5,0,7,0,6,0.315789474,0.368421053,40,0,0.204,61527170297,4.15056E-05,360.8341791,10,0.870967742,17,0.421052632,0.381158633,345,2.674620098,342,0.19830344,345,0.113757466,345,0.083845268,345
531.42,4459401,345.025296,345.025205,-0.09,-0.261,C16 H9 O9,16,9,0,9,0,10,0.625,0.5625,34,0,0.261,61527170297,7.24786E-05,360.8341791,3,0.652173913,12,0.5,0.360053226,345,2.653655148,342,0.177186835,345,0.134893183,345,0.104979153,345
425.39,4702091,345.028646,345.028577,-0.069,-0.2,C13 H13 O9 S,13,13,0,9,1,14,1.076923077,0.692307692,28,1,0.2,61527170297,7.6423E-05,360.8341791,-2,0.2,7,0.461538462,0.356684991,345,2.650309329,342,0.173816813,345,0.138266255,345,0.108351933,345
582.98,2913170,345.040697,345.040462,-0.236,-0.683,C20 H9 O6,20,9,0,6,0,10,0.5,0.3,42,0,0.683,61527170297,4.73477E-05,360.8341791,10,0.764705882,16,0.1,0.344813262,345,2.638516608,342,0.161938784,345,0.150155034,345,0.120239681,345
395.85,8073119,345.061645,345.061591,-0.054,-0.155,C17 H13 O8,17,13,0,8,0,14,0.823529412,0.470588235,36,0,0.155,61527170297,0.000131212,360.8341791,3,0.538461538,11,0.117647059,0.323707855,345,2.617551658,342,0.140822179,345,0.171290751,345,0.141373566,345
275.6,15069089,345.064857,345.064962,0.105,0.305,C14 H17 O8 S,14,17,0,8,1,18,1.285714286,0.571428571,30,1,0.305,61527170297,0.000244918,360.8341791,-2,0.111111111,6,0,0.320340619,345,2.614206832,342,0.137453156,345,0.174662823,345,0.144745346,345
145.91,14925740,345.082709,345.08272,0.012,0.034,C14 H17 O10,14,17,0,10,0,18,1.285714286,0.714285714,30,0,0.034,61527170297,0.000242588,360.8341791,-4,0.111111111,6,0.142857143,0.302602448,345,2.596586709,342,0.119705573,345,0.192426468,345,0.162507451,345
553.61,2963372,345.083771,345.084058,0.286,0.83,C15 H13 N4 O6,15,13,4,6,0,14,0.933333333,0.4,36,4,0.83,61527170297,4.81636E-05,360.8341791,5,0.5,11,0.666666667,0.301265942,345,2.595259098,342,0.118368358,345,0.193764893,345,0.163845761,345
513.42,3652532,345.09575,345.095475,-0.276,-0.799,C22 H17 O2 S,22,17,0,2,1,18,0.818181818,0.090909091,46,1,0.799,61527170297,5.93645E-05,360.8341791,12,0.6,14,-0.545454545,0.28986169,345,2.583930742,342,0.106958055,345,0.205185523,345,0.175265401,345
272.15,7260085,345.098028,345.097976,-0.051,-0.149,C18 H17 O7,18,17,0,7,0,18,1,0.388888889,38,0,0.149,61527170297,0.000117998,360.8341791,3,0.448275862,10,-0.222222222,0.287363483,345,2.58144916,342,0.104458522,345,0.207687318,345,0.177766979,345
516.54,7167927,345.101312,345.101348,0.035,0.103,C15 H21 O7 S,15,21,0,7,1,22,1.466666667,0.466666667,32,1,0.103,61527170297,0.0001165,360.8341791,-2,0.047619048,5,-0.4,0.283995248,345,2.578103341,342,0.1010885,345,0.21106039,345,0.181139758,345
466.67,10846140,345.109202,345.10921,0.008,0.022,C17 H17 N2 O6,17,17,2,6,0,18,1.058823529,0.352941176,38,2,0.022,61527170297,0.000176282,360.8341791,4,0.416666667,10,0,0.276142027,345,2.570302384,342,0.093231112,345,0.21892489,345,0.189003576,345
632.9,3344320,345.116586,345.116604,0.018,0.052,C19 H21 O4 S,19,21,0,4,1,22,1.157894737,0.210526316,40,1,0.052,61527170297,5.43552E-05,360.8341791,5,0.375,9,-0.631578947,0.268756283,345,2.562965793,342,0.085841449,345,0.22632124,345,0.196399286,345
603.08,8327106,345.119021,345.119106,0.085,0.245,C15 H21 O9,15,21,0,9,0,22,1.466666667,0.6,32,0,0.245,61527170297,0.00013534,360.8341791,-4,0.047619048,5,-0.266666667,0.266257077,345,2.560483219,342,0.083340917,345,0.228824036,345,0.198901864,345
323.32,5636041,345.130356,345.130339,-0.016,-0.048,C14 H21 N2 O8,14,21,2,8,0,22,1.571428571,0.571428571,32,2,0.048,61527170297,9.16025E-05,360.8341791,-3,-0.125,5,0,0.25503662,345,2.549337435,342,0.072114506,345,0.240060607,345,0.210137462,345
323.13,8523723,345.134423,345.134362,-0.061,-0.178,C19 H21 O6,19,21,0,6,0,22,1.157894737,0.315789474,40,0,0.178,61527170297,0.000138536,360.8341791,3,0.375,9,-0.526315789,0.251018112,345,2.54534567,342,0.068093866,345,0.244084886,345,0.214161392,345
486.96,4646861,345.137747,345.137733,-0.014,-0.04,C16 H25 O6 S,16,25,0,6,1,26,1.625,0.375,34,1,0.04,61527170297,7.55253E-05,360.8341791,-2,0,4,-0.75,0.247650876,345,2.542000843,342,0.064724843,345,0.247456957,345,0.217533171,345
246.1,7397327,345.140054,345.140235,0.181,0.525,C12 H25 O11,12,25,0,11,0,26,2.166666667,0.916666667,26,0,0.525,61527170297,0.000120229,360.8341791,-11,-0.846153846,0,-0.333333333,0.24515167,345,2.53951827,342,0.062224311,345,0.249959753,345,0.22003575,345
576.29,3577810,345.14582,345.145595,-0.225,-0.652,C18 H21 N2 O5,18,21,2,5,0,22,1.222222222,0.277777778,40,2,0.652,61527170297,5.81501E-05,360.8341791,4,0.333333333,9,-0.333333333,0.239797655,345,2.534199886,342,0.056867455,345,0.255321457,345,0.225396989,345
391.17,8507352,345.15555,345.155491,-0.059,-0.171,C16 H25 O8,16,25,0,8,0,26,1.625,0.5,34,0,0.171,61527170297,0.00013827,360.8341791,-4,0,4,-0.625,0.229912705,345,2.524380721,342,0.04697726,345,0.265220603,345,0.235295277,345
380.07,8126434,345.170769,345.170747,-0.022,-0.064,C20 H25 O5,20,25,0,5,0,26,1.3,0.25,42,0,0.064,61527170297,0.000132079,360.8341791,3,0.314285714,8,-0.8,0.21467374,345,2.509243172,342,0.031730209,345,0.280481453,345,0.250554804,345
510.43,5195748,345.17402,345.174119,0.099,0.286,C17 H29 O5 S,17,29,0,5,1,30,1.764705882,0.294117647,36,1,0.286,61527170297,8.44464E-05,360.8341791,-2,-0.037037037,3,-1.058823529,0.211305505,345,2.505897353,342,0.028360187,345,0.283854525,345,0.253927584,345
640.31,3572715,345.185955,345.186004,0.049,0.141,C24 H25 O2,24,25,0,2,0,26,1.083333333,0.083333333,50,0,0.141,61527170297,5.80673E-05,360.8341791,10,0.47826087,12,-0.916666667,0.199433776,345,2.494104631,343,0.016482159,345,0.295743303,345,0.265815332,345
284.41,10960878,345.191858,345.191877,0.019,0.056,C17 H29 O7,17,29,0,7,0,30,1.764705882,0.411764706,36,0,0.056,61527170297,0.000178147,360.8341791,-4,-0.037037037,3,-0.941176471,0.193567334,345,2.488277231,343,0.010612604,345,0.301618171,345,0.27168969,345
557.58,3098616,345.207184,345.207133,-0.051,-0.147,C21 H29 O4,21,29,0,4,0,30,1.428571429,0.19047619,44,0,0.147,61527170297,5.03618E-05,360.8341791,3,0.263157895,7,-1.047619048,0.178328369,345,2.473139682,343,0.004634447,345,0.316879021,345,0.286949217,345
230.47,13832186,345.210517,345.210504,-0.012,-0.035,C18 H33 O4 S,18,33,0,4,1,34,1.888888889,0.222222222,38,1,0.035,61527170297,0.000224814,360.8341791,-2,-0.066666667,2,-1.333333333,0.174961133,345,2.469794855,343,0.008003469,345,0.320251092,345,0.290320997,345
2.05,745783296,345.228281,345.228262,-0.018,-0.053,C18 H33 O6,18,33,0,6,0,34,1.888888889,0.333333333,38,0,0.053,61527170297,0.012121203,360.8341791,-4,-0.066666667,2,-1.222222222,0.157222961,345,2.452174733,343,0.025751052,345,0.338014738,345,0.308083103,345
486.6,2778866,346.035568,346.035711,0.143,0.413,C19 H8 N O6,19,8,1,6,0,9,0.473684211,0.315789474,41,1,0.413,61527170297,4.51649E-05,360.8341791,10,0.8,16,0.315789474,0.350675566,346,2.650994964,343,0.167273597,346,0.145720437,346,0.115718795,346
470.58,2886132,346.039189,346.039082,-0.107,-0.309,C16 H12 N O6 S,16,12,1,6,1,13,0.8125,0.375,35,2,0.309,61527170297,4.69083E-05,360.8341791,5,0.545454545,11,0.25,0.34730833,346,2.647650138,343,0.163904575,346,0.149092508,346,0.119090574,346
648.83,2721270,346.042542,346.042921,0.379,1.096,C13 H8 N5 O7,13,8,5,7,0,9,0.692307692,0.538461538,33,5,1.096,61527170297,4.42288E-05,360.8341791,5,0.777777778,12,1.538461538,0.343473617,346,2.643840945,343,0.160067827,346,0.152932729,346,0.122930462,346
462.92,4431359,346.056887,346.05684,-0.047,-0.136,C16 H12 N O8,16,12,1,8,0,13,0.8125,0.5,35,1,0.136,61527170297,7.20228E-05,360.8341791,3,0.545454545,11,0.375,0.329570159,346,2.630030015,343,0.146156992,346,0.166856154,346,0.13685268,346
228.4,4946453,346.093265,346.093225,-0.04,-0.115,C17 H16 N O7,17,16,1,7,0,17,1,0.411764706,37,1,0.115,61527170297,8.03946E-05,360.8341791,3,0.44,10,0,0.293225787,346,2.593927517,343,0.109793335,346,0.203252721,346,0.173246093,346
545.93,5143103,346.16206,346.161974,-0.086,-0.248,C14 H24 N3 O7,14,24,3,7,0,25,1.785714286,0.5,33,3,0.248,61527170297,8.35908E-05,360.8341791,-3,-0.333333333,4,-0.142857143,0.224553553,346,2.525712301,343,0.041084663,346,0.272023577,346,0.242010988,346
521.29,3692104,346.177188,346.17723,0.042,0.121,C18 H24 N3 O4,18,24,3,4,0,25,1.388888889,0.222222222,41,3,0.121,61527170297,6.00077E-05,360.8341791,4,0.230769231,8,-0.444444444,0.209314588,346,2.510574753,343,0.025837613,346,0.287284428,346,0.257270516,346
644.87,3643982,346.187245,346.187126,-0.119,-0.344,C16 H28 N O7,16,28,1,7,0,29,1.8125,0.4375,35,1,0.344,61527170297,5.92256E-05,360.8341791,-4,-0.130434783,3,-0.75,0.199429638,346,2.500755588,343,0.015947418,346,0.297183574,346,0.267168804,346
565.18,2597964,347.023174,347.023097,-0.077,-0.221,C16 H11 O7 S,16,11,0,7,1,12,0.75,0.4375,34,1,0.221,61527170297,4.22247E-05,360.8341791,4,0.565217391,11,0.25,0.36439209,347,2.671275271,344,0.180466798,347,0.13342034,347,0.103333091,347
428.56,6384727,347.040937,347.040856,-0.081,-0.234,C16 H11 O9,16,11,0,9,0,12,0.75,0.5625,34,0,0.234,61527170297,0.000103771,360.8341791,2,0.565217391,11,0.375,0.34665292,347,2.653654156,344,0.162718216,347,0.151184986,347,0.121096197,347
462.69,3071065,347.044125,347.044227,0.102,0.293,C13 H15 O9 S,13,15,0,9,1,16,1.230769231,0.692307692,28,1,0.293,61527170297,4.9914E-05,360.8341791,-3,0.066666667,6,0.307692308,0.343285684,347,2.650309329,344,0.159349193,347,0.154557058,347,0.124467976,347
559.56,2822242,347.059725,347.059483,-0.242,-0.696,C17 H15 O6 S,17,15,0,6,1,16,0.941176471,0.352941176,36,1,0.696,61527170297,4.58698E-05,360.8341791,4,0.461538462,10,-0.117647059,0.328046719,347,2.635171781,344,0.144102142,347,0.169817908,347,0.139727504,347
669.12,6100068,347.061854,347.061985,0.131,0.378,C13 H15 O11,13,15,0,11,0,16,1.230769231,0.846153846,28,0,0.378,61527170297,9.91443E-05,360.8341791,-5,0.066666667,6,0.461538462,0.325547513,347,2.632689207,344,0.14160161,347,0.172320703,347,0.142230082,347
200.83,10839149,347.077249,347.077241,-0.008,-0.022,C17 H15 O8,17,15,0,8,0,16,0.941176471,0.470588235,36,0,0.022,61527170297,0.000176168,360.8341791,2,0.461538462,10,0,0.310308548,347,2.617551658,344,0.126354559,347,0.187581553,347,0.15748961,347
490.07,3900527,347.080634,347.080612,-0.021,-0.062,C14 H19 O8 S,14,19,0,8,1,20,1.428571429,0.571428571,30,1,0.062,61527170297,6.33952E-05,360.8341791,-3,0,5,-0.142857143,0.306941312,347,2.614206832,344,0.122985537,347,0.190953625,347,0.160861389,347
522.63,5393524,347.088504,347.088474,-0.03,-0.086,C16 H15 N2 O7,16,15,2,7,0,16,1,0.4375,36,2,0.086,61527170297,8.76608E-05,360.8341791,3,0.428571429,10,0.25,0.299088091,347,2.606405874,344,0.115128148,347,0.198818124,347,0.168725207,347
599.29,3179640,347.095505,347.095868,0.363,1.046,C18 H19 O5 S,18,19,0,5,1,20,1.111111111,0.277777778,38,1,1.046,61527170297,5.16786E-05,360.8341791,4,0.379310345,9,-0.444444444,0.291702347,347,2.599069283,344,0.107738486,347,0.206214475,347,0.176120916,347
351.8,8569978,347.098312,347.09837,0.059,0.169,C14 H19 O10,14,19,0,10,0,20,1.428571429,0.714285714,30,0,0.169,61527170297,0.000139288,360.8341791,-5,0,5,0,0.289203141,347,2.596586709,344,0.105237953,347,0.20871727,347,0.178623495,347
568.21,2604157,347.103761,347.103731,-0.031,-0.089,C20 H15 N2 O4,20,15,2,4,0,16,0.8,0.2,44,2,0.089,61527170297,4.23253E-05,360.8341791,10,0.625,14,-0.1,0.283848127,347,2.591267333,344,0.099880098,347,0.214079975,347,0.183985735,347
230.27,9479299,347.113636,347.113627,-0.009,-0.027,C18 H19 O7,18,19,0,7,0,20,1.111111111,0.388888889,38,0,0.027,61527170297,0.000154067,360.8341791,2,0.379310345,9,-0.333333333,0.273963177,347,2.581448168,344,0.089989903,347,0.223979121,347,0.193884023,347
444.21,6233221,347.116996,347.116998,0.002,0.005,C15 H23 O7 S,15,23,0,7,1,24,1.6,0.466666667,32,1,0.005,61527170297,0.000101308,360.8341791,-3,-0.047619048,4,-0.533333333,0.270595941,347,2.578103341,344,0.086620881,347,0.227351193,347,0.197255802,347
509.67,9081994,347.124915,347.12486,-0.056,-0.16,C17 H19 N2 O6,17,19,2,6,0,20,1.176470588,0.352941176,38,2,0.16,61527170297,0.000147609,360.8341791,3,0.333333333,9,-0.117647059,0.26274272,347,2.570302384,344,0.078763492,347,0.235215692,347,0.20511962,347
584.95,3146895,347.132358,347.132254,-0.104,-0.3,C19 H23 O4 S,19,23,0,4,1,24,1.263157895,0.210526316,40,1,0.3,61527170297,5.11464E-05,360.8341791,4,0.3125,8,-0.736842105,0.255356976,347,2.562965793,344,0.07137383,347,0.242612043,347,0.212515329,347
625.3,4072592,347.13464,347.134756,0.116,0.335,C15 H23 O9,15,23,0,9,0,24,1.6,0.6,32,0,0.335,61527170297,6.61918E-05,360.8341791,-5,-0.047619048,4,-0.4,0.25285777,347,2.560483219,344,0.068873297,347,0.245114838,347,0.215017908,347
538.29,3560599,347.145978,347.145989,0.011,0.033,C14 H23 N2 O8,14,23,2,8,0,24,1.714285714,0.571428571,32,2,0.033,61527170297,5.78704E-05,360.8341791,-4,-0.25,4,-0.142857143,0.241637313,347,2.549337435,344,0.057646887,347,0.256351409,347,0.226253505,347
12.28,15131801,347.149994,347.150012,0.018,0.051,C19 H23 O6,19,23,0,6,0,24,1.263157895,0.315789474,40,0,0.051,61527170297,0.000245937,360.8341791,2,0.3125,8,-0.631578947,0.237618805,347,2.54534567,344,0.053626247,347,0.260375688,347,0.230277435,347
487.34,3962011,347.153423,347.153383,-0.04,-0.114,C16 H27 O6 S,16,27,0,6,1,28,1.75,0.375,34,1,0.114,61527170297,6.43945E-05,360.8341791,-3,-0.083333333,3,-0.875,0.234251569,347,2.542000843,344,0.050257224,347,0.26374776,347,0.233649215,347
494.84,16381088,347.161244,347.161245,0.001,0.004,C18 H23 N2 O5,18,23,2,5,0,24,1.333333333,0.277777778,40,2,0.004,61527170297,0.000266242,360.8341791,3,0.259259259,8,-0.444444444,0.226398348,347,2.534199886,344,0.042399836,347,0.271612259,347,0.241513032,347
699.68,2944166,347.171091,347.171141,0.05,0.145,C16 H27 O8,16,27,0,8,0,28,1.75,0.5,34,0,0.145,61527170297,4.78515E-05,360.8341791,-5,-0.083333333,3,-0.75,0.216513398,347,2.524380721,344,0.032509641,347,0.281511405,347,0.251411321,347
304.98,12801199,347.186401,347.186398,-0.004,-0.011,C20 H27 O5,20,27,0,5,0,28,1.4,0.25,42,0,0.011,61527170297,0.000208058,360.8341791,2,0.257142857,7,-0.9,0.201273434,347,2.50924218,344,0.017261591,347,0.296773256,347,0.266671848,347
436.18,5147826,347.189712,347.189769,0.057,0.164,C17 H31 O5 S,17,31,0,5,1,32,1.882352941,0.294117647,36,1,0.164,61527170297,8.36675E-05,360.8341791,-3,-0.111111111,2,-1.176470588,0.197906198,347,2.505897353,344,0.013892568,347,0.300145327,347,0.270043628,347
674.84,4545725,347.207567,347.207527,-0.04,-0.116,C17 H31 O7,17,31,0,7,0,32,1.882352941,0.411764706,36,0,0.116,61527170297,7.38816E-05,360.8341791,-5,-0.111111111,2,-1.058823529,0.180168026,347,2.488277231,345,0.003855015,347,0.317908973,347,0.287805733,347
475.42,5457094,347.222722,347.222783,0.061,0.174,C21 H31 O4,21,31,0,4,0,32,1.523809524,0.19047619,44,0,0.174,61527170297,8.86941E-05,360.8341791,2,0.210526316,6,-1.142857143,0.164929061,347,2.473139682,345,0.019102066,347,0.333169823,347,0.303065261,347
72.65,30934226,347.24392,347.243912,-0.008,-0.023,C18 H35 O6,18,35,0,6,0,36,2,0.333333333,38,0,0.023,61527170297,0.000502773,360.8341791,-5,-0.133333333,1,-1.333333333,0.143823654,347,2.452174733,345,0.040218672,347,0.35430554,347,0.324199146,347
503.39,4158675,347.245098,347.24525,0.152,0.437,C19 H31 N4 O2,19,31,4,2,0,32,1.684210526,0.105263158,44,4,0.437,61527170297,6.75909E-05,360.8341791,4,0.071428571,6,-0.842105263,0.142487148,347,2.450847121,345,0.041555887,347,0.355643966,347,0.325537455,347
495.86,3630784,348.054781,348.054732,-0.049,-0.141,C16 H14 N O6 S,16,14,1,6,1,15,0.9375,0.375,35,2,0.141,61527170297,5.90111E-05,360.8341791,4,0.454545455,10,0.125,0.333909023,348,2.647650138,345,0.149436955,348,0.165383311,348,0.135206618,348
419.08,5267147,348.07251,348.07249,-0.02,-0.058,C16 H14 N O8,16,14,1,8,0,15,0.9375,0.5,35,1,0.058,61527170297,8.56068E-05,360.8341791,2,0.454545455,10,0.25,0.316170852,348,2.630030015,345,0.131689372,348,0.183146956,348,0.152968724,348
-1000,4352737,348.108826,348.108876,0.049,0.142,C17 H18 N O7,17,18,1,7,0,19,1.117647059,0.411764706,37,1,0.142,61527170297,7.0745E-05,360.8341791,2,0.36,9,-0.117647059,0.279825481,348,2.593926525,345,0.095324716,348,0.219544524,348,0.189363137,348
408.72,3609335,348.145218,348.145261,0.043,0.122,C18 H22 N O6,18,22,1,6,0,23,1.277777778,0.333333333,39,1,0.122,61527170297,5.86625E-05,360.8341791,2,0.285714286,8,-0.444444444,0.243481109,348,2.557824027,345,0.05896106,348,0.255941091,348,0.225756549,348
484.88,3012857,348.148387,348.148632,0.246,0.706,C15 H26 N O6 S,15,26,1,6,1,27,1.8,0.4,33,2,0.706,61527170297,4.89679E-05,360.8341791,-3,-0.2,3,-0.666666667,0.240113873,348,2.5544792,345,0.055592037,348,0.259313163,348,0.229128329,348
600.47,3124996,348.166467,348.16639,-0.077,-0.221,C15 H26 N O8,15,26,1,8,0,27,1.8,0.533333333,33,1,0.221,61527170297,5.07905E-05,360.8341791,-5,-0.2,3,-0.533333333,0.222375701,348,2.536859078,345,0.037844454,348,0.277076808,348,0.246890435,348
505.09,3885844,348.192939,348.19288,-0.059,-0.171,C18 H26 N3 O4,18,26,3,4,0,27,1.5,0.222222222,41,3,0.171,61527170297,6.31566E-05,360.8341791,3,0.153846154,7,-0.555555556,0.19591528,348,2.510574753,345,0.011369993,348,0.30357523,348,0.273386559,348
552.65,5467930,348.202815,348.202776,-0.039,-0.111,C16 H30 N O7,16,30,1,7,0,31,1.9375,0.4375,35,1,0.111,61527170297,8.88702E-05,360.8341791,-5,-0.217391304,2,-0.875,0.18603033,348,2.500755588,345,0.001479798,348,0.313474376,348,0.283284848,348
488.2,12273445,348.221452,348.221403,-0.049,-0.139,C17 H34 N O4 S,17,34,1,4,1,35,2.058823529,0.235294118,37,2,0.139,61527170297,0.00019948,360.8341791,-3,-0.230769231,1,-1.294117647,0.167424129,348,2.482273212,346,0.017136275,348,0.332107298,348,0.301916154,348
422.2,3287307,349.020003,349.02012,0.117,0.334,C15 H9 O10,15,9,0,10,0,10,0.666666667,0.666666667,32,0,0.334,61527170297,5.34285E-05,360.8341791,1,0.6,11,0.666666667,0.369598984,349,2.689757646,346,0.184615252,349,0.131078221,349,0.100817828,349
356.12,4219156,349.035521,349.035376,-0.145,-0.415,C19 H9 O7,19,9,0,7,0,10,0.526315789,0.368421053,40,0,0.415,61527170297,6.85739E-05,360.8341791,8,0.741935484,15,0.210526316,0.354360019,349,2.674620098,346,0.169368201,349,0.146339071,349,0.116077355,349
522.14,2878742,349.038864,349.038748,-0.116,-0.333,C16 H13 O7 S,16,13,0,7,1,14,0.875,0.4375,34,1,0.333,61527170297,4.67881E-05,360.8341791,3,0.47826087,10,0.125,0.350991784,349,2.671274279,346,0.165998179,349,0.149712143,349,0.119450135,349
